,indexs,date,user,item,review_rating,review_text,review_length,has_references,Unnamed: 8,prediction,answers
1113,3209787,2017-01-04,AussieMovieReviews,Nocturnal Animals (2016),8.0,"8/10. An art gallery owner is enthralled by her ex husbands novel, suddenly showing up. OMG, this is a true thriller, and is masterfully directed and acted. Tom Ford is a genius, he works his magic in this film, and gets into your head. You just don't know where he is taking you. Very impressive for his second film as a director. Amy Adams is impressive and plays her part well. But one of my favourite actors Jake Gyllenhaal is awesome, as he so often is. He also keeps you guessing as to what is actually going on. And let's not forget Michael Shannon's part as detective, creepy and fascinating at the same time. Now this movie will not be for everyone, you will either hate or love this film. I loved the ride and was really stumped by the ending, but it gets you thinking and from what I can tell there are a few different ways of interpreting the final act. If you like psychological thrillers then definitely check it out, it is somewhat a masterpiece. Nocturnal Animals #nocturnalanimals.",181,0,,0,No reference
1114,3116982,2016-07-25,nawalfh,Do the Right Thing (1989),10.0,"A must see movie, I just finished watching it and what I want to do more than anything right now is to rewind it and watch it again.

This movie stars/written/directed by Spike Lee and a cast of terrific actors. The movie takes place in Brooklyn on an extremely hot day. Racism is a main theme of the movie between African American, Asian, Italian American and Latino cultures and personalities.

The narrative never gets too preachy, which I applaud Spike Lee for constructing especially since the topic is as heavy as racism, all the characters feel very real and well rounded no one is painted as good or evil, they're all grey characters that are living their life as best as they can.

The editing is extremely well done, It's a very fast-paced without a single boring scene.

The movie is an overall fun movie with great humour that still carries an important message of ""An eye for an eye makes the whole world blind"".",165,0,,0,No reference
1115,2417889,2013-02-09,dalydj-918-255175,"摩登家庭: A Slight at the Opera (2013) Season 4, Episode 14",,"Phil wants to play golf so Jay is the guy he needs to help him. Who knew Luke had a play in which he does the sets. The guys go off to golf, Alex goes shopping for play stuff with Gloria and Claire is left to look after everyone's kids. Cameron is directing the play ""The Phantom of the Opera"" with Manny who really wants to be the lead. Dylan is hanging out with Haley and we get to see he is good with the new babies and babies overall. While Jay and Phil are playing golf up drives Mitchell with his golf teacher Pepper (Nathan Lane), the four then decide to play as Mitchell wants to show off but fails with his first swing. The lead of the musical cannot come so when Cameron looks for a replacement it is Luke who can be chosen but not while Manny is around. The guys play for some time and it's obvious that when Jay says insults the guys play better. Gloria brings Alex to her psychic and Alex plays the women quite easily seeing how fake she is. Manny gives up the lead after seeing how great Luke can sing. Haley seems to be enjoying it with the kids which distracts Claire from her time of trying to trick Phil. Haley and Dylan have a fight and there is no need for Claire to do anything. The men of golf finish and while listening to a song over Pepper's Ipod they all start to cry. Everyone goes to the musical including Phil's father. They are all shocked to see Luke in the lead and all enjoy themselves. This was a funny episode and the return of Pepper was great because I have this new love for Lane after seeing him toned down on The Good Wife. The golfing story was the best and also some funny moments from Claire.EPISODE GRADE: B (MVP: Julie Bowen)",324,0,,0,No reference
1116,3239507,2017-02-20,drystyx,The Heartbreak Kid (2007),2.0,"A man is on his honeymoon with an absolute knockout beauty heart throb, and he decides to divorce her because some more average looking woman tells him she has her spot on the beach.There's nothing to like about this movie, and nothing to care for about this guy. It is hard to say whether this is as poor as THE GRADUATE, but this is pretty much the same movie. A control freak guy simply wants to make the world a worse place for as many people as he can.I sat through it to review it, but that's the only reason to sit through it.Eddie Albert provides the ""star"" attraction as the father of the average girl next door. His role is poorly written. For some reason, he goes off on a rant at a situation that most men would just laugh at. The Ben Stiller character asks for his blessing to divorce on a honeymoon with a knockout to marry the daughter.This is ""par"" for the course for Stiller, though, who shows nothing, and who chooses the worst and dullest scripts one can imagine. The saddest thing is that so much money was wasted for something with zero inspiration and imagination, when there are real scripts out there with inspiration and imagination being passed over by self righteous maniacs like Stiller.",221,0,,0,No reference
1117,4382510,2019-09-02,devrajs,Saaho (2019),7.0,"Where shardha kapoor ruled saaho prabhas
Prabhas is good but shardha mem is awesome",14,0,,0,No reference
1118,2593144,2014-01-14,Matt_Layden,Lone Survivor (2013),8.0,"Operation Red Wings is a botched attempt at trying to capture/kill the Taliban leader. After letting a group of goat herders go free, the four men on the mission find themselves between a rock and dozens upon dozens of Taliban. Lone Survivor right off the bat tells you one thing if you are not familiar with the story. Only one of these men survive. I'm putting my money on Marky Mark. Peter Berg, who helmed the disastrous Battleship, somewhat redeems himself here with a realistic take on a poorly planned Navy Seals operation. Berg uses restraint in some much needed areas, which builds tension. Little to know music, dead silence is used to escalate the fear and it works to great effect. Then he goes an kind of ruins it with some melodramatic music cues at other areas, but for the most part, this is an excellently directed film. I point to the sequence in which the characters literally throw themselves off a cliff in order to get away from the gunfire. The stunt coordination for them tumbling down the cliff side is some of the most brutal things put to film. How many times have you seem people jump off a cliff side and tumble down the side in a nice choreographed sequence that has them ""hurting"" a bit once they hit the ground. These guys are thrown around, break bones, cut skin, bleed, cough blood and worse. Watching them being thrown like rag dolls heightens the realism that was needed in Lone Survivor. The film begins and ends with real footage of the men in the Navy Seals. Berg's nod to patriotism for the film. The dramatic parts are too concerned telling the story of these four fellas fight for survival to be bothered with the American flag waving propaganda. The film is small, intimate and personal. All four men give great performances. They all have genuine chemistry with each other, which is what is needed for you to root for their survival. You'd think because they're American and the enemy is the Taliban that it would be automatic, but you'd be surprised. Eric Bana has a small role, anyone could have honestly played that part. The film takes its time to build up to the action sequences, once it hits that note, it never lets up. These men are in the fight for their lives, a fight most of them lose.",404,0,,0,No reference
1119,3831617,2018-11-02,deickemeyer,The Wire Chief's Reward (1914),,"An exciting but somewhat incongruous offering which embraces many gripping scenes. The photography and acting are very commendable, but the action of the plot contains many inconsistencies. - The Moving Picture World, July 18, 1914",35,0,,0,No reference
1120,2093931,2011-03-04,lastliberal-853-253708,"Climax!: Casino Royale (1954) Season 1, Episode 3",6.0,"An old black and white TV show of marginal quality, but significant in one respect. It is the first appearance of Ian Fleming's James Bond.Although James Bond (Barry Nelson) in this appearance was American, and Lieter (Michael Pate) was British, a reversal of what we usually expect, the story is familiar.Linda Christian plays Valerie, the old love of Bond that is now with Le Chiffre (Peter Lorre).A good film, despite the technical quality, and an interesting piece of history as Bond's first appearance.We even learn how to play Baccarat.",89,0,,0,No reference
1121,1254675,2006-07-29,mentalcritic,Batman (1989),10.0,"In 1989, when publicity for the 1989 Batman film was doing the rounds, many a news outlet expressed dismay that Robin was nowhere to be seen, and that no Bam! or Pow! graphics are in sight. Seventeen years later, as a new Batman film has followed similar stylistic conventions and made a decent sum of money, time has vindicated Tim Burton on his stylistic choices. While the film is still campy in various aspects, it has cemented a film rule of the superhero film. Put simply, campy superhero films die. The more seriously one takes the superhero, the better the chance the film has of making back its money. And did this film ever make money. So much of it, in fact, that through a clever percentage deal on the merchandising, Nicholson alone made enough money to almost pay for the cost of 1989's Batman twice over. Although Tim Burton never made such a massive revenue generator again, the fact remains that the profit-to-cost ratio of Batman was such that he could afford to make at least three more write-offs for Warners and still have money left over from Batman to buy credibility with.While Batman is a classic example of choosing the right motif and the right director to execute it, a superhero film is only as good as its actors. Michael Keaton does not get enough credit for his performance as Bruce Wayne here. As one making-of featurette says, he was a less obvious choice for the part. Barely above five and a half feet tall, and with a build to match, Keaton is the last person one would expect to use terror as a weapon against the underworld. Yet he works in the part because he carries himself and enunciates his lines so perfectly. Michael Gough and Tracey Walter provide perfect supports for the hero and villain respectively, proving that no matter how small the part, every casting decision is equally important. I had to look in Walter's biography to confirm that he is the same man who portrayed Miller in Alex Cox's surreal masterpiece Repo Man. In some ways, he steals the show as Bob, the Joker's most trusted lieutenant. But in all superhero films, the titular hero is only as good as his antagonist.And what an antagonist we got in 1989. While I have said that Michael Keaton does not get enough credit for his performance, the critics and media are right in that Jack Nicholson steals the show. There are some scenes in which he overacts, such as his electrifying handshake with Edwin Craig, but his subsequent hit on a mob boss trying to take his position through subterfuge shows a subtlety beyond most actors. In this scene, he is not so much the crazed egomaniac the Joker is generally thought to be, but as a hypertensive, prowling cat. People might think his upfront salary (which has yet to be disclosed) and his merchandising share might be excessive, but he earned it all and then some. His broadcast announcing the presence of his Smilex poison on supermarket shelves is a brilliant exhibition of the warped side of Tim Burton's sense of humour, and it is small wonder that Burton went to Nicholson again to play not one but two parts in his subsequent Mars Attacks! satire.One popular comment about Batman in 1989 was that it was a ""very dark"" film. This is both fair and unfair, as while some would consider this a complaint, the fact of the matter is that it made the film what it is. After directing one sequel, Burton turned over the reigns to Joel Schumacher, and the results were an unmitigated disaster. Whatever else you take away from that story, perhaps the moral of the story is that franchises should not be extended past a certain point. But beyond the ""oooo dark"" monkey-calling of audiences who mistook the 1960s TV series for something worthy of something other than deletion, Batman is also remarkable for making its hero three-dimensional. In one classic sequence, we see Bruce Wayne about to reveal his big secret to his love interest, a less-than-stellar performance by Kim Basinger as a photojournalist. As a rich man called Bruce Wayne, he is unable to do this because he is too fearful of the implications. But when he is sitting in his cave, such fears dissolve. Nobody will ever mistake Batman for a deep psychological study, but this much depth was almost unprecedented in superhero films at that time.Batman was made on a mere thirty-five million dollars, according to estimates. Chump change by today's standards, but at the time it was a big deal. The really amazing part is that seventeen years later, it looks almost comparable to todays hundred-million dollar blockbusters. Clever photography hides the film's age well, as does elaborate costume, makeup, and prop design. The Batmobile and Batwing are true marvels of prop and set design, still impressive in an age where almost anything can be shown on a negative nowadays. Also impressive is the use of a grappling hook to explain how Batman is able to use flight to escape his enemies when needed. Inadequately used in the recent ""reboot"" of the franchise, this device helped to boost the the work already done to make Batman more human. Jerry Seinfeld said it best, the most compelling thing about Batman was that he did not have superpowers. He is just a bored rich guy who suddenly gets the idea into his head to put on an advanced outfit and tear through town, beating seven bells out of major criminals.Fifty years from now, 1989's Batman will still be one of the ten best superhero films. For that reason, I gave it a ten out of ten. See it at least once, it is a true milestone.",969,0,,0,No reference
1122,326464,2001-08-24,SwingBatta,Shrek (2001),6.0,"I've never been a fan of computer-generated films (i.e. the Toy Story series), because, to put it bluntly, it lacks any semblance of soul, as opposed to traditional hand-drawn or stop-motion animation.
Then again, I may be biased; I saw ""Chicken Run,"" one of the best animated films ever made, 31 times in the theater and it was worth every cent.
Still, there's a difference between the painstaking, repetitive process of drawing frames or moving stop-motion puppets in such minute increments and instead just sitting and clicking a mouse, letting the computer do 99% of the work.No matter how you look at it, though, what really matters in the end is the color green. Both movies turned huge profits for DreamWorks, grossing over $350 million combined in the U.S. and making Jeff Katzenberg look pretty darned smart for bidding adieu to Disney years ago.But, in this reviewer's opinion, ""Shrek"" doesn't hold a candle to CR in terms of story and characterization. No doubt the graphics are terrific, but it doesn't make up for the surprisingly weak plot.Visually, it's very stimulating, with an abundance of brilliant colors in every frame; nothing ever looks pasty or parched. The impromptu romance between a huge, lovesick dragon and the wiseacre Donkey, who is easily the film's greatest asset despite his lack of laughs (""Shrek! I'm lookin' down!"" and ""I'm makin' waffles!"" are some of his best lines), makes for a humorous subplot.However, the story of our heroes, Shrek and his sidekick donkey  simply known as, well, Donkey  attempting to rescue Princess Fiona from the dastardly Lord Farquaad in an attempt to rid Shrek's homeland of exiled fairytale characters, quickly becomes an afterthought in favor of potshots, self-indulgence and, at times, just plain mean-spiritedness.""Shrek"" rips off so many sources of modern pop culture that it would make Puff Daddy proud. For a film that is supposedly set in a Dark Ages-like era, it's an anachronistic paradise.It's not so much the ripping off that is bad, though; it just seemed that no attempts were exerted in making any of it look somewhat original.
Mike Myers brings his Scottish accent out of mothballs (temporarily retired following the terrible ""Austin Powers: The Spy Who Shagged Me"") for the portly, self-centered, Lou Grant-like reclusive ogre, who is now the most famous green creature to hit the big screen since Kermit the Frog and who has a weird penchant for eyeball dinners and outhouses.
That's right, the latter opens up the door for the usual bodily function jokes. And apparently the filmmakers couldn't wait to get at it; the first comes during the opening credits. (Side note: It's not smart to include the voice cast in the opening credits either  this goes for any animated picture.) Things certainly do not get off to a good start when we are also subjected to Smash Mouth's ""All Star"" for the zillionth time, but I digress.John Lithgow gives a lively, spirited, and sometimes demonic performance as theer, short-tempered, tyrannical Farquaad, a creep I wouldn't want as my next-door neighbor anytime soon. You listen to that moniker enough times and it begins to sound like a certain four-letter word, considering that this movie is pretty much aimed at the kiddies. Just don't ask the young uns to try and pronounce it afterwards. His character is peppered with familiar yet effective ""short"" gags.Eddie Murphy runs roughshod as the wisecracking Donkey, and perhaps like Robin Williams, you get the feeling that, sometime during production, Murphy was allowed to insert some of his own frenetic, unrestrained material into the script. Sometimes it works, particularly when he's sweet-talking the fearsome dragon, but most of the time it doesn't. (It also permitted a few inevitable ""ass"" jokes to worm their way into the dialogue as well.) You may be tempted to call me a sourpuss, but he scarcely got a laugh out of me during the course of the picture.Little needs to be said about Princess Fiona (Cameron Diaz), whose only purpose was seemingly just to engage in a forced romance and a ""Three's Company""-type misunderstanding with our hero, and for the film to include yet another damned spoof of ""The Matrix,"" a gag that is now as old as used toilet paper. This all leads up to a predictable ending that could be seen from a country mile away.By the way, from here on out, anyone who spoofs ""The Matrix"" in any way, shape or form for the sake of a cheap laugh should have their eyebrows removed with Krazy Glue.We also must endure five minutes of tiresome WWF-style antics as Shrek takes out an army of knights in a wrestling ring, which he caps off with a Hulk Hogan-style posedown.But that is all small potatoes compared to what is perhaps the true motive behind this film. It's a shame that Katzenberg chose to turn it into one big piece of anti-Disney propaganda, clearly visible in such scenes as Farquaad's spacious theme park, complete with singing merchandise stands and big-headed mascots, among other things. On the side, it beats the ""don't judge a book by its cover"" moral over our heads with the subtlety of a lead pipe. ""Beauty and the Beast,"" anyone?Much to no one's surprise, ""Shrek"" easily made a killing at the box office. Despite its success, however, this film could easily have been a whole lot more, but it's sacrificed in favor of its misguided holier-than-thou opinion of itself. If you want a genuinely enjoyable animated picture with a superior plot, I highly suggest ""Chicken Run"" instead.But if Katzenberg's ludicrous goal was simply to stick it to the House of Mouse, it comes off as hypocritical, since ""Shrek"" goes through all the arduous trouble of borrowing extensively from the competition's product in the first place in a flimsy attempt at sculpting its own commodity. 7/10",974,0,,0,No reference
1123,637742,2003-07-31,CO_Sami,Headhunter (2001 Video Game),,"Headhunter for the Dreamcast is a very good game, altho it does have some failings. On the whole the game and graphics engines work well the graphics are good and have a nice character to them which is lacking in so many games now. The character design is good and the bosses are unique and imaginative. The game flows thru the story well and leads the player thru enjoyable chapters with a good sense of level design. The gameplay takes a little getting used to especially seeing how the Dreamcast joypad isn't the best of designs. Gameplay wise it's only failings could be blamed on the limits of the pad, which could've been corrected on a different system... altho from what I've heard they haven't. Like for example having a freelook on another analogue stick or a crosshair for manual aim, but oh well. However like all games there are some failings that are present and unfortuently offputing, these being the motorbike sections. These should've been a real joy to play but they just turned out terrible. This is mainly due to dire controls of the bike and as such makes proceeding thru the game feel more of a chore, however once you've done that nasty bit of driving you get a nice on foot level. ^_^; To be blunt the bike feels more like you're controlling a jet propelled shopping trolly. But despite these the game still manages to be a good overall game.",245,0,,0,No reference
1124,454354,2002-07-03,sjkerby,Rocky (1976),,i bought the box set. Its fantastic. You can't stop watchin all the way through. Best set of films ever. guaranteed. Sylvester Stallone is excellent as well as Burgess Meredith who plays Mickey. Utterly fantastic films,36,0,,0,No reference
1125,645423,2003-08-15,mute_e,Hellborn (2003),,"This movie has a good start but turns out to be a cheap production, probably low budget (especially the effects). The actors are certainly not the best and the ""horror screnes"" are truly not revolutionary. instead of scaring you, this movie makes you ask why this is labled as a ""horror"" movie. The ending is totally messed up, and if the devil sees what he looks like in this movie, he'd probably punish the creators. But all in all, and when you really love the genre, it's worth looking through it, when you're bored. As i said the beginning is quite good. 4/10",103,0,,0,No reference
1126,230382,2000-11-27,Mr Skoooooter,What Ever Happened to Baby Jane? (1962),10.0,"Having never seen Joan Crawford act, and in fact, my only exposure to her was Faye Dunaway's portrayal of her in MOMMIE DEAREST, I caught this flick on American Movie Classics and after 5 minutes was absolutely enthralled by her performance! I had read her daughter's book as well, and thought that Joan was just an off-the-wall screwball, but no more! I still feel that she was a little off center, but her acting in BABY JANE was absolutely flawless! I thoroughly enjoyed the entire movie, and will look forward to seeing it again. I am now looking forward to the next Joan Crawford movie I come across. BABY JANE is a definite, absolute Classic!",115,0,,0,No reference
1127,2826513,2015-03-03,axapvov,Locke (2013),8.0,"One-location films are a challenge for screenwriters. Other aspects of film- making are so conditioned that there isn't really much you can do. You might throw some transitions shots now and then or get crafty with the editing but not much more. The acting, though, is crucial as the number of characters is limited, but no actor could lift a poor script in these conditions. This kind of films are all about screen writing. Limiting the characters freedom of movement to the extreme while keeping the action thrilling, the tension growing and the characters engaging is definitely a risky experiment, but for that same reason, appealing, tempting and worth giving it a shot.Steven Knight has succeed at writing one, and then was lucky enough to have Tom Hardy rising up to the occasion and making the whole thing shine.The drive to London is thrilling and as I watched I found myself more than once ¨in distress¨, as you hear the main character Ivan Locke say more than often. There's enough going on to keep the audience engaged, in fact, there is so much going on that Locke's charisma comes precisely from his ability to handle it the way he does. Familiar and work issues arise at once from one single decision that pushes him to drive through the night while managing it all with only the help of a phone and colossal patience and composure. Ivan Locke stays solid, but perfectly human. His motivations, his strength, his reasoning are all well explained, both efficiently and beautifully, and the phone calls follow without losing the rhythm at any point. The film manages to get your mind in and out of the car at will, while keeping events flowing and characters growing, and all is backed up by a very interesting dilemma.The plot is solid. Tom Hardy is flawless.",307,0,,0,No reference
1128,2734715,2014-09-29,Bezenby,"Studio One: A Passenger to Bali (1950) Season 2, Episode 29",6.0,"A stuck up sea captain is just about to set out for Bali with his cargo when an Orson Welles' voiced missionary somehow gets on-board and basically cajoles the poor guy into taking him to Bali with a barrage of overconfidence and religious babble, and the captain finally agrees. However, it's obvious to the viewer that this minister may not be all he seems Without going into too much detail, this is a good little mystery film involving a troublemaker who's basically dragged a whole shipload of folk into a predicament they can't get out of. All of the acting was way above par, especially the minister and the sea Captain, who's very fundamental ideology has been shaken by this intruder.Either included as a joke by Mill Creek (or else they just couldn't be arse removing them), we get the whole proceedings stopping once in a while to sell us televisions and fridges. Brilliant blast from the past that. The whole thing is kind of worth your while – the story reminded me of Roal Dhal's short stories.",178,0,,0,No reference
1129,522367,2002-11-29,Shannon-32,Harry Potter en de geheime kamer (2002),,"This movie rocked.  It was your classic, edge-of-your seat excitement with Harry, Hermione, Ron, Hagrid, and a scene-stealing flying car.  True to the book, this movie gives the vivid details of the dreaded Chamber of Secrets and the story of Moaning Myrtle, the ghost who lives in the girls' bathroom. It also has its share of hilarity as Ron's owl flies into a bowl of chips while delivering a stern message to Ron from his mother.  As a Christian, I also had to examine the morality of the film.  This movie IS NOT and I repeat, IS NOT for children under the age of 10.  The woman sitting next to us had to escort her screaming daughter out of the theater (I estimate she was about 5 or 6 years of age).  There are too many jump scenes that can makes this scary for the younger set.  The violence in this film is on the borderline of PG and PG-13.  There really isn't any ""witchcraft"" in the film.  All it is is fantasy, just like C.S. Lewis' ""Chronicles of Narnia"" and J.R.R. Tolkien's ""The Lord of the Rings"" but if it still bothers you, then don't see the film.",199,0,,0,No reference
1130,2407220,2013-01-18,ramon-rodriguez31,靈動：鬼影實錄 (2007),8.0,"Not so long ago, I wasn't a horror film fan. But my interest in those films started after I read a news on the internet about an incident that happened in the United Kingdom. There, a cinema was jam-packed by mainly children who came in to watch Madagascar 3. However, a mistake occurred. Instead of putting Madagascar 3, the projectionist put in Paranormal Activity 4. This triggered a large scream coming from the cinema, causing some shocked kids to go home immediately, although some remained to finally watched the film they came for. Some time later, a woman, who was watching with her kids, describes the films in the Paranormal Activity series as the scariest of horror films. Because of that, it made me wonder just how scary those films are.Days after that, I purchase a VCD of the first Paranormal Activity film and watched it. Although it is a homemade film, what perhaps made it score well in the box office is that it has original themes. In the film, each night is counted and monitored. And as the movie progresses, the things that happen at night get more and more bizarre. This is definitely one of the best films in the horror genre.",205,0,,0,No reference
1131,1229664,2006-06-27,skeptics2003,Cinderella Man (2005),9.0,"This was a great movie - the story of Braddock's struggles to support his family and his comeback from losing them to the Great Depression is paralleled by his fortunes in the ring. The only negative is the unjustly inaccurate portrayal of Max Baer as an arrogant, sadistic villain. Cruel poverty was villain enough without portraying Baer falsely in this light. Ironically, this is the second film to do this. The first was the 1956 film, ""The Harder They Fall,"" a thinly disguised biopic on Primo Carnera. In that film, a character very obviously based upon Max Baer is also portrayed as an arrogant, sadistic villain, by none other than...Max Baer! Go figure. Other than this, the film is a hit. Russell Crowe is great in a very different part for him and Paul Giamatti shines as the saavy Joe Gould.",141,0,,0,No reference
1132,5033700,2020-06-19,christiannkf,Brendan Schaub: You'd Be Surprised (2019 TV Special),1.0,"Chris D'elia and Brendan Shaub are mad close, look into it B. Lets submit those text and DM's yall",19,0,,0,No reference
1133,2823407,2015-02-26,Tywin-Lannister,"Game of Thrones: The Rains of Castamere (2013) Season 3, Episode 9",10.0,"This is hands down the most shocking episode, due to THAT scene, of TV I have ever seen, I would also say it's the most shocking thing I've ever seen on TV or film. What other show has the backbone to do such a thing? To kill off 3 major characters, who are popular too, and one of which is pregnant takes courage even if it is in the source material. This proves yet again that the intrigue and gritty politics and warfare of this show is second to none.And the brilliant thing is that there are a few clues dotted throughout season 3 that something is amiss, but who could have guessed it would end up like it did?",120,0,,0,No reference
1134,1433097,2007-04-17,jean_ph_chognot,"OSS 117: Le Caire, nid d'espions (2006)",10.0,It's a deeply stupid humor... but I loved it. Jean Dujardin is a great actor in this movie. Bérénice Béjo is cute. It makes fun of all the secret agents like James Bond: refreshing!!! It's probably the most hilarious movie I've ever seen. I already saw it three times and I still want to see it again. Buy the DVD as soon as you can. You won't regret it. It's the kind of movie in which you don't need to have a great scenario because it's a parody. The only defect is that OSS 117 is too short. It's a jewel. It's not really frequent to see a french movie get success in the USA but I think that this one has everything to succeed. Trust me!!!,127,0,,0,No reference
1135,746894,2004-03-23,ipidydafoo,Charlie (2004),,"In the 60's, London was ruled by two gangs: The Krays...and The Richardsons....Lead by the notorious Charlie. Hahahahahahahahahahahahahahahah.........After watching the lastest London gangster film I looked at my watch & said to myself ""What a waste of 90 mins"". This film really is poor, poor in every way, acting, script, direction, everything, This is the first film by Malcolm Needs that I have seen (I know he's only made two) & I hope it's my last, I was squirming in my seat at every word, what is it with British gangster movies, we just can't do it, When you watch the Americans do it you believe it, you believe the nutters in those films would stab you in the neck with a pen just for the fun of it. This film is ""A True Story"", will I don't care how true it is, it's rubbish. Malcolm Needs to go back to Film School or Malcolm Needs a head transplant, I Needs a drink !!.",164,0,,0,No reference
1136,5352236,2020-10-30,elixirr,Blood of Zeus (2020– ),9.0,"From the start, it has a very intriguing story line and it gets better and engaging as season progresses. Characters development is done right. Soundtrack is brilliant, action leaves no mercy and animation isn't too shabby (Castlevania style).Binged the whole thing in a night, an anime well done.",48,0,,0,No reference
1137,4738383,2020-02-20,ambadasu,Thrissur Pooram (2019),1.0,Sabumons acting is the worst in this movie.This movie is a worst of time; Jayasuryas acting is good.,18,0,,0,No reference
1138,770862,2004-05-13,Lindaleriel,Van Helsing (2004),,"Certainly not an award winner. But it was great fun. Seemed to realize they shouldnt take themselves to seriously. I was campy yes but it seemes to me like that was kind of the point, made it seem more like an old monster movie. Bottom line, it was an enjoyable movie to go to with friends and still makes me giggle to think about it. David Wenham, as the comic relief friar was my favorite. (granted, anyone from LOTR is usualy the reason I go to movies anymore; dosent hurt that they are usualy in movies my taste) I was annoyed with the costuming though. Couldn't they have had something even vaguely referencing fashions of the time period. I mean I realize that they were trying to do the whole action hero thing but ususaly they atleast try and follow some part of the shilouete or something but this - nothing. Ah well I guess it added to the campiness.",160,0,,0,No reference
1139,2462475,2013-05-19,kols,Warehouse 13 (2009–2014),7.0,"Especially the character of Claudia. While most of the other recurring characters are fine, well acted and occasionally engaging, Allison Scagliotti's Claudia is the only one with fire and passion. H. G. Wells shares some of Claudia's intensity but pales just a little in comparison.And I have to give the concept of the Warehouse applause for it's originality and potential as an endless source of interesting episodes, which, unfortunately, it has failed to mine.A really sore point with me is 'Getting Soap Opera-y' which means stretching a story line through multiple episodes in high melodrama using cliff-hanger plots that change the rules with each new resolution while driving towards an Apocalypse. I like my shows better when episodes are episodic, a new story each week. Past few seasons, WH 13 has emphasized the former. Even then, I still find the scenes with Claudia worth watching and, with a little less melodrama and cliff-hanging, I could have enjoyed the serials, especially the one centered on Wells. Except for an even bigger flaw: Pete.The insecure, self-absorbed Egotist has been a staple of western drama since the Renaissance, usually played for comic relief (Falstaff). But there is one hard and fast rule in writing the character - you never let them refer to themselves in the first person. It grates. I I Me Me Mine Mine will, eventually, have you throwing tomatoes at the actor and your shoe at the TV set. That's how I feel about Pete; every time I hear him say I, Me or Mine I cringe and change channels. His character is annoying enough without rubbing it in.There is a technical reason for this prohibition: narcissists use first person pronouns to draw attention to themselves which brings the plot-line to a screeching halt and you feel like you just hit a wall. Anyone else, those pronouns just fly by; the Petes screaming 'LOOK AT ME!' drive you off the screen. For all of that, if WH 13 ever returns to its roots and becomes, once again, episodic I'll be a fan. Toning down Pete would be a grand bonus.And WH 13 is far from being the only offender - Joe and Brian in Wings and Frasier in Frasier (not so much Cheers) are every bit as irritating when using the Toxic I.Back to Claudia - she is a delight, simply watching her on the screen.Finally, my criticisms are purely personal - if you can stomach Pete or if you liked WH 13's Soap-Opera-y-ness serial-ness, more power.",417,0,,0,No reference
1140,2705259,2014-08-05,justin-ward79,Vertigo (1958),8.0,"Upon browsing through critic and user reviews containing varying degrees of appreciation for this film I have decided to share my own thoughts on the so called masterpiece. The two things I have concluded about it are that: (1) No, I believe it is not a flawless piece of cinematic intrigue, but that (2) the movie, regardless of some negative reviews, does have some great characters that work serve the material very well. Now, I say that the film is no masterpiece because of the way the story unfolds. Like many other people who responded negatively to watching this film, I found the it lacking in any suspense and/or tension whatsoever in some parts (and all parts after the letter writing scene) and that seriously dulls down the movie to some extent. Where some may go on to deride the characters and acting, however, my problems cease with the previously stated story issues and a few illogical hiccups (Ferguson's silence and the perfect doppelgänger to name a couple). I believe that the characters are very well done and the fact that you get to view both leads and see their sides as the mystery unfolds really does balance well against the lack of suspense. It was actually quite entertaining with this mystery that continued to keep me guessing for the first half of the story. I especially enjoyed James Stewart performance as Ferguson and how we start off being thrown in right as his life begins to go downhill and how we continue to watch that turmoil develop. I think it is a very interesting direction to send the character that works even if it probably shouldn't considering it doesn't start with him at a better point in his life first in order to show how far he's fallen. Honestly if the scene where Novak's character was writing that damn letter had appeared later in the film I may have even agreed with calling it a masterpiece.Note: This is just my view of some of what I believe are the more important aspects of this film. I have not seen very many Hitchcock films and as such do not have much insight into how this stacks up with his other films and could easily be missing something in that regard (if that makes any sense). I have also only seen the film once and the film could very well become more enjoyable with future viewings. Oh and sorry for going between I and we so liberally at that one moment. Also for any other butchering of the English language that may it may not be visible throughout.",437,1,,1,Reference to other reviews
1141,691459,2003-11-27,johnng45,Secondhand Lions (2003),8.0,"The story of a very shy Walter living with two freakish Unlce. Haley Joel Osment , Michael Caine & Robert Duvall did the wonderful job on this nice comdey :-) Every part was laugh to death, just some part I almost cry. The movie is actrually about ""family"" and how to believe a true. I took a great lesson today. Thanks Michael & Robert !!!! Thank you very for giving me a such a great time on this movie HALEY JOEL OSMENT ! KEEP WORKING WONDERFUL AS GREAT AS SIXTH SENSE !!!!!!!",92,0,,0,No reference
1142,5433101,2020-11-27,cruise01,"The Mandalorian: Chapter 13: The Jedi (2020) Season 2, Episode 5",8.0,4 out of 5 stars.Besides the slow pacing with the direction. Mandalorian comes across a new character in the star wars universe played by Rosario Dawson. Which he aids in her fight towards a group of bad guys. Awesome action. Light saber battle. And another story about Thr child may have a goal that Mandalorian has to do.,58,0,,0,No reference
