,indexs,date,user,item,review_rating,review_text,review_length,has_references,Unnamed: 8,prediction,answers
114,4258081,2019-06-22,epicbackup,Toy Story 4 (2019),6.0,"I expected so much more from this 4th installment. Unfortunately, I was sorta counting the minutes for it to finish. Plot was weaker than a fat boy on a no carb diet.",32,0,,0,"No reference.  The review describes the user's personal experience and opinion of the movie, making no mention of other reviews, ratings, or the IMDb platform itself."
115,3142836,2016-09-08,velvetnightmare690,Nina (I) (2016),6.0,"Look this film was actually moving and hit some actually good notes. Being a fan of Nina and Zoe Saldana, this movie caught my interest. And despite the controversy, I thought I would end up disliking this movie like the Aaliyah or Whitney biopic. But this had substance, music, and felt organic. The only downfalls are 1) Zoe Saldana looks NOTHING like Nina Simone. There are rare instances in some scenes where I can see it-- But no matter how amazing of an actress Zoe Saldana is she is too thin, her skin color is shades different from how Nina's looked, and her face just a bit like a costume instead of a believable human being. It took away a significant amount of believability. This hurts me to say this, because again I love Zoe and Nina. 2) No matter how much substance this movie has, a lot of it becomes void, based on the fact that Nina's life centered around a dark black skinned woman and her struggles. Being dark skinned is a central part of Nina's being and story. It minimizes her journey to cast a light skinned actress who barely resembles her. I personally feel Whoopi Goldberg or Viola Davis would've been much more suited for this role. That would have created a much more believable on-screen illusion for me to get lost in as a viewer.

Overall. Flaws aside, this film does have a little bit of substance. It's not as bad as Lifetime's terrible attempt at the Aaliyah or Whitney movie-- but it isn't as good at 'What's Love Got to Do With It?' or 'Crazy Sexy Cool- the TLC Story'

I hope this review helps",281,0,,1,"Reference to other reviews.  The review explicitly compares the movie to other movies (""Lifetime's terrible attempt at the Aaliyah or Whitney movie"", ""What's Love Got to Do With It?' or 'Crazy Sexy Cool- the TLC Story"") which are available on IMDb. This indicates a reference to other reviews/ratings on the platform."
116,4253009,2019-06-19,kurdi-24227,Jinn (2019– ),8.0,"So much hate towards this show and the acting.I think the acting was pretty good, people are just used to American acting/television.Cinematography was very good too.",26,1,,0,No reference.  The review solely describes the user's experience and opinion about the show's acting and cinematography without mentioning other reviews or the IMDb platform itself.
117,3027968,2016-02-15,csfanatikdbz,Deadpool (2016),9.0,"A barrage of action and humor blend seamlessly providing an immensely entertaining experience. The story features basic themes of love and revenge, with well-paced flash-backs to the origin of Wade Wilson as he becomes Deadpool, but is refreshingly unique and original. Both in and out of costume, the star provides laughs. Deadpool is no typical movie adaptation of a comic book character; it's nowhere near family-friendly like Spiderman or The Avengers. This one is R rated and intended for mature viewers who enjoy extremely immature comedy, in addition to over the top violence. It's not for kids, except the ones with 'cool parents' of course. Director, Tim Miller, strongly impresses in his first feature film. The CGI effects are well-utilized and Deadpool's signature style of breaking the fourth wall is a frequent treat. The plot and pacing provide a steady stream of fun. The film has its clichés like any, but makes fun of them to viewers as they occur, turning anything generic into a laugh. Be prepared for a vulgar, perverted and crude humor with over-the-top violence. If nudity or sex scenes offend you, then beware. The satirical humor can be dark and twisted similar to South Park at its most extreme. Not all the comedic dialog lands flush, but the creatively colorful dialog keeps the laughs coming. Ryan Reynolds feels perfectly cast as the quick-witted anti-hero. Ed Skrein stars as the antagonist/villain, Ajax. Although the character is a prototypical British baddie, his back and forth with Reynolds is great. Actor T.J. Miller provides comedic support as the best friend, Weasle. Morena Baccarin, who plays the role of Wilson's girlfriend, Vanessa, impresses in a silly, fun role in stark contrast to her work in Homeland. As Deadpool, he has another pair of supporting characters in the form of X-Men, Colossus and Negasonic Teenage Warhead. The former is played by Stefan Kapicic and Greg LaSalle, who split the work between voice and physical acting. The Latter, who I'll call NTW, is Brianna Hildebrand, who pulls it off well. This movie is not for the easily offended, and not to be taken seriously. Entertainment value is what counts, and Deadpool has it in droves. Disclaimer: I am not responsible for the corruption of any innocent souls that may result from watching Deadpool.",381,0,,0,"No reference.  The review focuses solely on describing the movie's plot, characters, humor, and overall experience. There are no mentions of other reviews, ratings, or the IMDb platform itself. It's a standalone critique of the film."
118,4784752,2020-03-14,nidhunmoviebuff,Thappad (I) (2020),8.0,"It was just a coincidence that we eventually got to watch this Tapsee Pannu-starrer on Womens Day but what an apt movie for such an occasion. As the name suggests, the Anubhav Sinha directorial is a tight slap on the face to today's so called 'progressive' society that still justifies deep-rooted patriarchal practices and forces women to play second fiddle to their husbands.The fact that Tapsee Pannu excels is the lead role is a given nowadays but special mention must be made of Maya Sarao's performance as the fiesty lawyer Nethra, staunchly defending her client while battling her own demons at home.A must watch and a sure-shot classic. The greatness of the movie lies in the fact that it will make you go home and have a long talk with your significant other about your own relationship.",137,0,,0,"No reference.  The review describes the movie experience and its impact, offering opinions and observations. It doesn't mention or allude to other reviews, ratings, or the IMDb platform itself. It doesn't reference any other sources either."
119,617380,2003-06-22,playn4alvn,From Justin to Kelly (2003),10.0,"I wasn't expecting much but I quite enjoyed this movie. The music was very good... well, at least, when Kelly Clarkson was singing. Can't say too much for the rest of them.The dance numbers were really cool. The plot was simple but enjoyable.It's cute. I'm going to see it again.",50,0,,0,No reference. The review solely describes the user's experience and opinions about the movie without mentioning other reviews or ratings on IMDb.
120,77919,1999-07-10,michelle-45,"South Park: Bigger, Longer & Uncut (1999)",,"She's not happy that I won't let her see it... and if it was just a matter of the language, I could deal with it. At this stage of her life, however, I don't want to explain the Devil/Saddam thing...

But heavens to Betsy, I loved this movie!! I laughed till I had tears in my eyes. I left the theater humming. I fully intend to see it again - probably even own it when it comes out on video...

And when my innocent child is 18 or so, I may allow her to watch... In the meantime, it's Mom and Dad's naughty movie thrill...",105,0,,0,"No reference. The review solely describes the reviewer's personal experience and feelings about the movie, without mentioning or referencing other reviews, ratings, or the IMDb platform itself."
121,2302196,2012-06-09,ness-cessity,A Cinderella Story: Once Upon a Song (2011 Video),8.0,"I've probably given it a slightly generous rating and that's probably thanks to the music, I'm so pleased that there is finally a teen musical movie that has kids in it that can act and sing. Not the whiny voices Disney keeps trying to tell us we like but ones you might even consider buying an album of (without 3 weeks of whining from the pre-teen in your life). Admittedly they probably wouldn't win Idol off their own backs but they can sing, just have a listen to Lucy Hale (Pretty Little Liars) in the opening. The plot and supporting characters can seem a bit flimsy at times but to be honest, who really watches these types of films and expects them to win an Oscar?Definitely worth 88 minutes of your life. Preferably with a tub of Ben & Jerry's and your most comfortable PJs",145,0,,0,"No reference. The review focuses on describing the user's experience and opinion of the movie. There are no mentions of other reviews, ratings, or the IMDb platform itself."
122,5526003,2020-12-30,tyrrell_peter,Goodfellas (1990),10.0,"This is the greatest film of all time. Story, characters and the acting make this stand out more than most. Joe Pesci gives one of the greatest performances seen on screen. As for the direction, it flows effortlessly. Perfection.",39,0,,0,"No reference.  The review solely describes the user's positive experience with the film and provides details about the story, characters, acting, and direction. There are no references to other reviews, ratings, or the IMDb platform itself."
123,2391961,2012-12-20,lagudafuad,即刻救援 (I) (2008),8.0,"Taken is a cult classic with a huge following, and all this is due to its portrayal of a former CIA who was ready to do anything to get back his kidnapped daughter. The movie's intense following is due to its violent nature portrayed by Liam Neeson, as he was a James Bond, Jason Borne and Rambo all rolled up into one chasing down a group of Armenians and making them pay dearly for even thinking about taking his daughter.The film was so well received by audience that it raked in a high 200 million dollars from its 25 million dollars production cost, Luc Besson was the man behind the direction and the writing of this cult classic and he was called back to come make the sequel Taken 2, which was released in 2012.The movie is about Ex-CIA operative Bryan Mills (Liam Neeson), whose daughter gets kidnapped when she travels to Paris to follow U2 during their European tour. With only a picture of his daughter at the airport, the voice of the man who took her, Bryan is racing against time to save his daughter before she is shipped out of the country and not seen again.Liam Neeson's performance in this movie is what is captivating; his character's ability to keep calm and think his way through any situation is what makes Bryan Mills the wrong guy to mess with (elements of Jason Borne), he used every known way alive to track down these guys, even shooting a friend's wife just to get the man to talk. He placed himself in danger numerous times but was able to find a way out at all times making him Bond and Rambo.At the end of this movie, you will be queuing up for seconds. My favourite action scene is when Bryan corned Peter (the man who leads the kidnappers to his daughter) in a taxi in Paris and starts to punch his ribs in, giving him details of how his ribs and lungs may not survive another punch if Peter doesn't give him all the information he wants to know. Here is a DVD that i couldn't help but owning.Mind you Taken 2 was just same same, with him and wife taken now and he just having to be Bryan and he breaks free tracks down the guys again and messes them up. Taken 2 is just a speck in the dark compared to this grand master.www.lagsreviews.com",407,0,,1,"Reference to other reviews. The review contains a link to an external review website (""www.lagsreviews.com""), which indicates a reference to other reviews."
124,4001369,2019-02-08,hp-jel,Realive (2016),5.0,"I'm not sure what to think. It's about a depressed guy who died of cancer and he saved his body to be brought back to life in the future in hopes of a cure. Well... he's back to life 60 years later and still depressed.It's not a bad movie, good cast and acting and all. But it could also work with a happy jolly guy so that kind of ruins the thesis on the negatives of extended life.The mood, color, meaning of life, especially in the end, is a page off Gattaca.",92,0,,0,"No reference.  The review focuses on describing the movie's plot, acting, and makes a comparison to another movie (Gattaca). There are no mentions of other reviews, ratings, or the IMDb platform itself."
125,262864,2001-03-10,additive,After Jimmy (1996 TV Movie),,"I saw this film in health class.  And I have to disagree with the previous comment.  I'm not some ditzy teenager.  I happen to be one of the best students in my school for the past 2 years I've got nothing but A's.  I thought that the movie portrayed the life and death of a depressed teen very well.  They also showed how it affects the people around the person.  Many times with problems like these that our society faces, not everything is put out there and students as well as adults don't see the big picture.  I think more movies like this could help us.",106,1,specific,1,"Reference to other reviews. The review directly references ""the previous comment,"" indicating a response to another review on the platform."
126,28715,1999-01-22,MovieFan983,Event Horizon (1997),10.0,"This film, if u watch it is very good. It's scary, and gory, and I could watch it over and over. Why do u guys not like it? The movie itself is very powerful in a way, only hardcore horror fans could see it as. It gets a 10! Rated R for strong sci-fi violence and gore, language, and some nudity.",61,1,,1,"Reference to other reviews.  The review contains the question ""Why do u guys not like it?"", which implies a consideration of other people's opinions/reviews on the platform."
127,4186464,2019-05-19,ohwanderlust,A Dark Place (2018),10.0,"Beautifully filmed, well edited and superb acting.
Andrew Scott was mesmerizing in his role.I'm so glad I didn't read the reviews on this one though, as some describe too much info about characters etc. (and these aren't so called spoilers).",40,1,referenz ganz klare ,1,"Reference to other reviews.  The review explicitly mentions ""reviews on this one"" and discusses how reading them would have spoiled the experience, indicating a direct reference to other reviews on IMDb."
128,274082,2001-04-13,lspeth,Gator Bait 2: Cajun Justice (1988 Video),2.0,"I rented and watched these -- once -- because the Louisiana swamp mystique attracted me. Both pretty bad, though not without some rousing action.Part II has a two-track standard not unique to these films, the use of rape to define the bad guys and also as porn. But the weirdest thing about the sequel is that our hero, ""Big T"", can talk. In the first movie, when he was a sturdy kid, he was mute and it was stated that he had no tongue. Apparently all sorts of unexpected things grow in swamps.",93,0,,0,No reference. The review describes the user's experience watching the movies and provides a description of the plot and characters. It doesn't mention or allude to any reviews or ratings on IMDb or any other review platform.
129,3838473,2018-11-06,solomon_scot,Chilling Adventures of Sabrina (2018–2020),10.0,The best part about this show is that it upsets born-again Christians and Dumptards!,14,0,,0,"No reference.  The review solely describes the reviewer's opinion and doesn't mention or allude to any reviews, ratings, or the IMDb platform itself. It's a subjective statement about the show's impact."
130,3952580,2019-01-12,daisyrb-40456,Game of Thrones (2011–2019),8.0,"Season 1-4 it is a 10!
Season 5 still very good
Season 6 well ok
Season 7- the dialogue was the most ridiculous thing ever. They are killing the character Tyrion, They do everything they can to keep Cersei around, she is just annoying, before I would hate her because she was so good by being bad and strong. Now she is just annoying and has everything she wants ( so annoying). Sansa saying to Jon Snow: I don't need you to protect me ( seriously a woman who been trough everything she went trough would say that?? She would hug the first person she could and would want to stay close; now Brienne would say that: I don't need your protection. Arya- Sana scene is that from Soap Opera?? Littlefinger's death( it was so predictable and boring ), Theon fight on the beach, being kicked one of the worst scenes. Episode 6 travel time it was just awful.",159,0,,0,"No reference. The review focuses solely on describing the user's experience and critique of the series, with no mention of other reviews, ratings, or the IMDb platform itself."
131,2728979,2014-09-19,jademcpherson18,Ghost Adventures (2008– ),10.0,"Excellent show and is really believable. When I watched my first episode I didn't like it - I was really put off by Zak. But once you get past that, Zak grows on you and the evidence they get really amazes you. The visual and audio phenomena they capture is really impressive and is extremely difficult to disprove. I really like this show because they do try to disprove the evidence they catch. For example if they catch a shadow they'll calculate where people were standing and the direction light is coming from. It's really excellent and even sceptics would have trouble not conceding that they catch some amazing stuff. Another thing I like about the show is it's quite funny and there is a nice relationship between the guys.",130,0,,0,"No reference. The review solely describes the user's experience and opinions about the show, with no mentions of other reviews, ratings, or the IMDb platform itself."
132,2092802,2011-03-01,MartinHafer,Kazoku gêmu (1983),6.0,"I can see by the other reviews that I am in the distinct minority on this one. Despite their really liking it, much of the film didn't seem to work for me and despite a few very nice scenes, the overall picture left me flat and a bit confused. Had the film been more of an outright comedy, I think it would have worked better for me. Instead, parts were comedic, parts were a bit dull and much of it was just inexplicable.The film is the story of a slacker who is in 9th grade and soon to take his high school exams. While we don't have these in the States, I know that in many countries this is a HUGE event--and Japanese families put a lot of pressure on their kids to get into the best schools. Despite this pressure, the kid chooses not to even try and is one of the worst kids in his class....and previous tutors were unable to get him to budge. This new one is odd...very odd. In fact, much of the time he seems to act for practically no reason and in ways you'd never expect. However, when the boy's father offers him a bonus for each ranking the kid improves, that's enough to get the odd tutor to act---occasionally slapping or threatening the boy to get results. Then, as if my magic, the boy improves (though how and this whole process seemed to come from no where) and instead of everything being wonderful, you see through the course of this film that the family is really screwed up--distant, dysfunctional and bland. So, again out the the blue, the tutor beats the snot out of all of them and leaves. Then, the mom and two sons are shown becoming sleepy and taking a nap...and so the film ends.As I said, the film has some wonderful moments--but too much of the stuff in between looks like outtakes or scenes that should have been deleted. I just kept hoping the film would get really weird or profound...but nothing. Perhaps I was hoping for the film to be like ""Tampopo"" or ""Happiness of the Katakuris"", all I know is that it left me very flat.By the way, although I did not adore the film, one thing sure struck me. The kids in the classroom were horrible--badly behaved, obnoxious and jerks. I assume this was meant as parody, as Jpaanese kids have fantastic reputations for studying and working hard...and NOT being total jerks. These kids were much, much worse behaved than any of the high and middle school kids I ever taught--and American kids are famous for being ill-behaved slackers. I'd love to hear more from someone who can tell me if Japanese kids ever actually behave like this.",462,1,,1,"Reference to other reviews. The review explicitly mentions ""the other reviews"" and seeks to understand if the behavior depicted in the film is accurate based on someone else's knowledge. This indicates a reference to other reviews on the platform."
133,4379653,2019-09-01,arfdawg-1,Notorious (1946),5.0,"I know this gets rave reviews and I DO like Hitchcock but there was something about this movie that didn't get to me. Maybe because it's so darn slow, maybe something else.It's well made but for me, It's not a fav Hitch",42,1,,0,"No reference.  The review mentions ""rave reviews"" but doesn't refer to reviews *on IMDb* or the rating system itself. It's a general comment about the movie's reception, not a discussion of IMDb reviews."
134,3979720,2019-01-26,patrick-kappacher,The Punisher (2017–2019),8.0,"In short, this series gets a lot of things right and makes for a worthy beginning of the end of Marvel series on Netflix. After a great start (Daredevil 1, Jessica Jones 1), the franchise soon got caught up in intransparent and therefore unmotivated plotlines, dragging the interesting characters and their personal conflicts out to the point where the viewer didn't care anymore. The Punisher 2, however, makes good on that by way of three significant changes:a) The plot is simple, even though it combines two only mildly connected plotlines. Both are basic enough (revenge drama + hunter-hunted drama) so as not to get confusing, in fact, they make for a good variation and keep each other interesting.b) Simple plot allows focus on characters, especially the villain and side characters. The protagonist gets also a new sidekick, which adds comedy and believable growth to the story. The series lives off the the relationships between people, not their personal conflicts. Plus, all those relationships are relatable and well acted.c) Simple plot also gives room for efforts in storytelling. There are a lot of smaller and bigger highlights throughout the season, my personal favourite being Episode 3. The whole show is not about what is happening, but how exactly it is happening, and you can tell the creators enjoyed the production.Combine these new focuspoints with awesome action and you end up with a thoroughly enjoyable series. It is great that Marvel decided to start its (foreseeable) exit from Netflix on a high note, if not the highest.",255,0,,0,"No reference.  The review focuses on describing the series itself and its plot, characters, and storytelling. It doesn't mention or refer to any other reviews or ratings on IMDb or elsewhere."
135,4787668,2020-03-15,hemantsiyag,Marzi (2020– ),9.0,You can not miss out on such an awesome story with great cast. Rajiv Khandelwal is a treat to watch!,20,0,,0,"No reference.  The review solely describes the movie's qualities and praises the cast. It doesn't mention other reviews, ratings, or the IMDb platform itself."
136,3537746,2018-03-14,thahappysmiley,"The Flash: Run, Iris, Run (2018) Season 4, Episode 16",10.0,"Candice Patton and Grant Gustin truly delivered with this one, Iris is finally getting to shine! Definitely one of the best episodes of the season, no doubt about that.",29,0,,0,No reference.  The review focuses on the actors and the quality of the episode itself. It doesn't mention or allude to any other reviews or ratings on IMDb or elsewhere.
137,2484672,2013-07-02,ohhay,It's Always Sunny in Philadelphia (2005– ),10.0,"I've loved this show from the very first episode. I've watched every episode of every season, every blooper reel, every commentary multiple times. Whilst waiting for season 9 to be released I am re-watching the entire series in order, I am currently up to season 8 again and will happily start back at 1 because I never tire of it.I think what makes this show stand out, more than any other, is that you fall in love with the whole gang, entirely. I love Charlie, Dee, Dennis, Mac and Frank all equally. It's the same way Seinfeld fans loved Jerry, George, Kramer and Elaine all equally. The supporting cast in Sunny are also loved and always bring the ""lols"" the same way Seinfeld had George's parents, Newman etc. Don't get me wrong, two completely different shows, but one thing is undeniable, they are both bloody amazing and Sunny for me, will go down as the greatest television viewing of my short life thus far.",164,0,,0,"No reference. The review describes the user's experience with the show and draws comparisons to another show (Seinfeld), but it doesn't mention or refer to any reviews or ratings on IMDb."
138,4588474,2019-12-17,GenghisKelvin,原鑽 (2019),7.0,"The most annoying man in the world would have made a better title, a hyper anally focused individual who has the particular knack of rubbing everyone up the wrong way is the foundation of the script. One is relieved when justice is finally served at the end of the movie, edge of the seat for the wrong reasons sort of movie.",61,0,,0,"No reference.  The review solely describes the reviewer's experience and opinion of the movie. There are no mentions of other reviews, ratings, or the IMDb platform itself."
139,4991712,2020-05-31,briancham1994,RWBY: Volume 3 (2016 Video),9.0,"The RWBY story felt like it was building up for a while, and this season is what it was building up to. Everything really climaxes and progresses further, the stakes get higher and I am keen to see what happens next.",41,0,,0,"No reference.  The review solely describes the user's experience with the series and doesn't mention or allude to other reviews, ratings, or the IMDb platform itself."
140,1977347,2010-06-12,duganek,Die Nacht vor der Premiere (1959),8.0,"Although I can't speak German, alas, I had no trouble following the gist of this big, fabulous, fun musical. Marika Rokk was 46 when she filmed it and makes teen-aged Debbie Reynolds look like Whistler's mother. The gist of the story (I think) is that Rokk (sorry, Amazon doesn't let me to make umlauts without disconnecting me) is the owner and/or star of a South American nightclub. Unbenownst to her, the managers/bosses are gangsters and drug runners. Her daughter arrives in a school uniform (ndicating innocent sexiness), bringing along the boy she hopes to marry. However, the boy's stern papa back in German objects strongly. Marika discovers through a photo that she knows the man -- a former lover? Are the young couple brother and sister? This is skipped over, so perhaps not. Marika decides to fly with the youngsters to Germany and get papa's approval. The gangsters decide to include a shipment of heroin in her luggage. In Germany, Marika assumes various identities and disguises, most involving huge dance numbers in wildly colorful costumes. Her astute comic timing and ability to mug while being gorgeous gets full play. All ends well for the good guys, of course. This is basically a Twentieth-Century Fox musical in German, and totally enjoyable even for us non-German speakers.",215,0,,0,"No reference.  The review focuses solely on describing the reviewer's experience and impressions of the movie. There are no mentions of other reviews, ratings, or the IMDb platform itself. References are made to Amazon (for the inability to use umlauts) and Twentieth-Century Fox, but these are external to the IMDb review context."
141,5218603,2020-09-04,lrohweder,Million Dollar Beach House (2020– ),1.0,How fricken dramatic and annoying is Peggy. Soon as she starts her barking episode 4 I quit watching the show,20,0,,0,"No reference.  The review solely expresses the user's negative experience and opinion about a character and the show itself. There are no mentions of other reviews, ratings, or the IMDb platform."
142,5274398,2020-09-27,georgegoyalhouston,The Paramedic (2020),10.0,Well acted. Didn't realize the ending would as dramatic. Kind of leaves you hanging in the end.,17,0,,0,"No reference.  The review solely describes the user's experience and opinion of the movie (""Well acted,"" ""dramatic ending,"" ""leaves you hanging""). It doesn't mention or refer to any other reviews or ratings on IMDb or any other platform."
143,784777,2004-06-13,tim_sf3,The Corporation (2003),,"Interesting movie, but WAY TOO LONG!The Corporation is an important movie and has a lot to say. Problem is, the pace of the movie is monotonous. The movie is simply point after point of how bad corporations are. ""Hey everybody, here is a bad example of how bad corporations are. Here's another. Here's another, here's another, AD NAUSEUM.I got the point!Despite the fact that I was snoozing into the film's 3rd hour, it mentions important topics that I did not know, such as how insidious Monsanto's BGH is. I was shocked to learn that Bechtel owns water rights in Bolivia and doesn't allow citizens to capture rainwater. They must BUY it.There are some interesting interviews too, with the likes of Michael Moore, Noam Chomsky and Milton Friedman.Important movie, but WAY TOO LONG and repetitive.",134,0,,0,"No reference.  The review focuses on describing the movie itself, its content, and the reviewer's experience watching it. There are no mentions or references to other reviews, ratings, or the IMDb platform itself."
144,3975403,2019-01-24,writevjnow-IMDB,Ginger Snaps (2000),9.0,"I howled with laughter through much of this werewolf horror movie (seen it a few times over the years) but also I laughed out loud at some of the low-rating reviews. I mean, someone wrote about the mental state of two girls who like to create fake 'death scenes' - oh goodness, are we going to get all politically correct here too? Who says youngsters are never morbid and fascinated by death? Sure they are, some of them. Heard of Halloween? And aren't such types often budding horror-movie-makers in the making? Best of all were the reviews complaining that werewolves don't really act this way, that they don't change this way, etc. Seriously? I mean, really, seriously? :-D I've got some news - there are no such things as a werewolves.Movie makers, authors, screenwriters, have always played with folklore characters, bending and breaking rules. Vampire movies and books are especially well known for it - think of the twinkling vampires in the Twilight saga, all living together in a designer house with not a coffin in sight. Anything goes, you know, and just because Bram Stoker had his Dracula (great book) climbing up walls and not liking stake and garlic, doesn't mean to say that all vampires are like that. Oh, I forgot, there are no such things as vampires (except vampire bats etc).Ginger Snaps is hilariously gory and fits right into the dark comedy/horror genre. It's not for the squeamish but some seem to be taking it way too seriously. There are actually some similarities to the cult horror 'Lost Boys' (a superior movie, I confess). Instead of two brothers we have two sisters, the younger looking out for the older. There's the scatty devoted mother and instead of a grandfather who pretty much lets the women around him get on with it, there is the sisters' father who pretty much lets the women around him get on with it.Ginger Snaps is not meant to be taken seriously. Really it's not. And, really, no family pets were attacked by lycanthropes in this movie, I assure you.",347,1,,1,"Reference to other reviews. The review explicitly mentions and discusses ""low-rating reviews"" and complains about the content of those reviews. It directly references the opinions and arguments presented by other users on the IMDb platform."
145,2506471,2013-08-09,cmyers411,Matt's Chance (2013),9.0,"I am really hoping that Matt's Chance gets it's due and will have a theatrical release. Audiences deserve to see this film. It is a quirky revenge story reminiscent of a Quentin Tarantino film - with that mix of comedy and action-packed masculine energy. Edward Furlong is brilliant. And Bill Sorice makes an amazing turn as a mobster. The soundtrack rocks and the film is a great representation of all that's right with independent filmmaking. When Matt's Chance comes to a theater near year, take advantage of the chance and go see it!",93,0,,0,"No reference.  The review solely describes the reviewer's experience and opinion of the film, referencing another film (Quentin Tarantino) but not mentioning other reviews or the IMDb platform itself."
146,3148060,2016-09-17,ppardoematthews,Ben-Hur (2016),6.0,"The big question is, how does the 2016 version of ""Ben-Hur"" compare with its 1959 counterpart? To start with, the whole story is told in about the same duration as just Part One of the 1959 epic, so there are lots of plot and character reductions. Totally missing is Quintus Arrius, who was central to both the sea battle and for setting up Judah Ben-Hur's subsequent bid for freedom and his chariot racing career via adoption into Roman society. Someone called Quintus does crop up in a very minor role, but is probably not the same person at all. Jesus Christ's appearances, although significant, are very limited, almost to the extent of making him anonymous, so non-believers will need to dust off their family Bibles to work out what he was all about, not that you'll find any reference to Ben-Hur in either the New or Old Testaments. Little is shown of the Hur household to suggest status; they come across as fairly ordinary people, sufficiently well-to-do to maintain a family of home-helps and the odd refugee, but they don't boast quite the opulence implied in the 1959 version. However, they obviously look after their roof tiles; in fact their DIY is so good that dodgy roofing doesn't need to be featured at all in the entry to Jerusalem ""accident"". Typical of Twenty-First Century screen presentations, the plot commences with an exciting preview of the famous chariot race to get the audience's adrenalin rushing before settling down to tell the story that led up to it. Unexpectedly, more is actually shown and told of Judah's early relationship with Messala in the new version, also Judah's marriage to Esther is established early on, and Judah's mother has changed her name yet again (since the 2010 TV series). Sheik Ilderim does a very thorough job coaching Judah in the finer technicalities of chariot driving to the extent that his enthusiasm for tutoring overlaps into the race itself, nearly scuppering the whole exercise (visions of an uncontrollable football manager invading the touchline), not that Judah would have heard what was being shouted at him above the pandemonium because Bluetooth wasn't around that long ago. The chariot race of 2016 itself looks highly convincing as the cameras aren't obviously under-cranked to simulate greater speeds than the actors/stunt team were actually capable of achieving in the 1959 version without risking unnecessary casualties; also, modern CGI has done away with wobbly back-projection, and works to very good effect except for depicting the misadventures of a runaway horse. The naval scenes earlier in the story are shown almost entirely from below deck, so you can't see where the filming tank joins up with the scenic backdrop; frustratingly, during the battle you don't see much else, either. At the conclusion of the film there is an unexpected double happy-ending twist to the story – a means perhaps of opening the door for at least one obligatory sequel, if not a lengthy franchise. Maybe by then the chariots will have grown wings, and Ben-Hur will be in conflict with the Son of Smaug.The whole story whizzes along at a relentless pace, thanks to the camera being almost constantly mobile and hand-held, often very shakily regardless of the subject matter (never heard of Steadicam?), making the whole thing look as if it has been shot by an excited child who keeps looking back over his shoulder to seek his parents' approval instead of concentrating on what is actually being framed in the viewfinder. One can only surmise how vomit inducing this must look in an IMAX theatre. The high edit count makes the effort seem more like a salvage job than a work of art, and some horrendous jump cuts are employed to speed up the narrative. Worse, much of the film is shot in telescopic perspective, cramming the screen with close-ups as though intended to be shown on a small TV stuck in a corner of the living room instead of in the grandeur of a cinema. Even from the back of a standard auditorium this ""blown-up"" effect is very in-your-face, that doesn't allow the 3-D much depth opportunity except in the big action set pieces where it is given a rare chance to stretch out, and then it looks amazing.There are few big names in the leading parts, avoiding the distraction of guessing who's playing who. The main characters are well drawn with the exception of Pontius Pilate who comes over even weaker and more stupid than he may have been (possibly miscast but actually played by a very competent and normally impressive actor, so his portrayal could have been intentional). Everyone appears very natural for the times and places depicted – the men look suitably tanned and unkempt, although the principal protagonists do get a ""Toni&Guy"" makeover for their potentially terminal arena appearance; the women hardly come from a cat-walk background, yet are very charismatic. Much of the architecture is appropriately mundane except for public edifices. In contrast to the squeaky-clean Charlton Heston version, there is a true-to-life rawness here. Even the sun rarely seems to shine, and everything looks a lot greyer than in 1959 Technicolor, not that one is given much chance to admire the scenery. Has our air pollution really worsened so much in half a century?It's quite likely that people with a modicum of perception would describe this ""Ben-Hur"" as interesting, rather than notable. 2016 youngsters will surely lap it up as a yet another tour de force of crash-bang-wallop entertainment, just as the kids of 1959 enjoyed their version for its sheer majesty, a cast to die for, and the way it drew its audience into the depths of the story – and still does, many years later. Dare one surmise that by the time the current version gets issued on Blu-ray its cinema release will have been exiled into insignificance by the latest ""must-see"" attraction?",984,0,,0,"No reference.  The review focuses on comparing the 2016 version of ""Ben-Hur"" with the 1959 version and offering a detailed analysis of the film's strengths and weaknesses. It doesn't mention any other reviews or ratings on IMDb, nor does it refer to the platform itself."
