,indexs,date,user,item,review_rating,review_text,review_length,has_references,Unnamed: 8,prediction,answers
463,914179,2005-03-04,tolbs1010,Eternal Sunshine of the Spotless Mind (2004),5.0,"Eternal Sunshine is neither the masterpiece that many people will have you believe nor is it awful as the backlashers claim. Once again Charlie Kaufman takes the kernel of a great idea and overloads it with his own obsessive personality. The idea of a couple fighting to retain beautiful memories of their past together while undergoing a memory erasure is ingenious. Kaufman definitely hits some poignant notes along the way (he's great at communicating the mundane pleasures and comforts of relationships), but Joel and Clementine's characters seem like mere sketches rather than fully developed people that the audience can care about. Joel in particular is maddening because he's the same schlubby protagonist that is in all of Kaufman's scripts: it's Charlie himself. The man is simply incapable of creating characters outside the bounds of his own personality. Also, the movie isn't as enjoyable as it should be. Though I wanted to see how it ended (even though I predicted the plot twist about 30 minutes into the movie), Kaufman denies the audience the pleasures of human connection with the characters in favor of convoluted, intricately distanced storytelling. The characters come across as rats in an experiment or pawns in a chess game or any other omniscient metaphor you can think of. And the subplot between the workers of Lunaca fits but in an unimaginative, convenient way. I must say that all of the performances were excellent (except Elijah Wood, but he didn't have much of a character anyway), particularly Winslet and Mark Ruffalo. Director Michel Gondry and his team of technicians give the movie an appropriately jittery, jagged rhythm and look. It feels like the work of a writer on anti-depressants and Valium filtered through the mind of a director on a 3-day caffeine binge. That's not necessarily a bad thing because without the energy and gimmickry that Gondry brings to the film, the emptiness of the conception would be all the more glaring. Don't believe the hype but don't discount the film altogether either. It seems that many people are discovering something profound in it. Self-doubt and emotional shallowness might be the new status quo.",356,1,,1,"Reference to other reviews.  The review explicitly references ""many people"" and what ""they"" believe, as well as the ""backlashers"" and their claims. This indicates the author is aware of and responding to other reviews and opinions found on the platform."
464,5004388,2020-06-06,dr_clarke_2,Driving Miss Daisy (1989),8.0,"Bruce Beresford's 1989 Academy Award for Best Picture winner Driving Miss Daisy is basically a film about a rich Jewish widow gradually befriending her black driver. And that, in a nutshell, is it. But it was so well received and has endured so well for the simple reason that it's impeccably made and a joy to watch.
The story unfolds in an entirely predictable fashion, as the titular Miss Daisy Werthan crashes her car, prompting her son Boolie to insist on employing a driver for her in the shape of Hoke Colburn. She's not at all happy about this and even when she capitulates it takes her a long time to accept what she sees as Hoke's unwanted intrusion into her life; inevitably however, she grows to both respect and like him and they eventually form a touching friendship. None of this is Earth-shattering stuff, but it is compelling because the characters are so believably written and because the actors are so perfectly cast.
Jessica Tandy's Daisy is a lovely character, proud, stubborn and a bit eccentric. Morgan Freeman's Hoke is just as stubborn in his own way, gradually convincing Daisy to let him drive her through sheer persistence - he later tells Boolie ""It only took me six days, same time it took the Lord to make the world!"" She proves to be a terrible back-seat driver, finding fault with Hoke right up until she nearly accuses Hoke of stealing a tin of salmon, until he tells her that he ate it and has bought a replacement. It's a key moment in their relationship, but it's so subtle that it's easy to miss. From this moment on, Daisy becomes much warmer towards her new companion, as demonstrated by the lovely scene in the cemetery when he says he can't read and she teaches him on the spot on the basis that he at least knows the alphabet.
The remainder of the film charts their friendship, and like the tinned salmon moment, it is often very subtle. The dynamic between them changes in small increments, such as when Hoke firmly insists that if he needs to stop the car to use the toilet, then he will do whether Daisy likes it or not. Fiction meets real life when Miss Daisy goes to a dinner attended by Martin Luther King; Boolie suggests she take Hoke, but she makes a mess of inviting him, resulting in him angrily waiting outside and listening to the speech on the car radio. Later, as Miss Daisy develops dementia (Tandy giving a remarkably realistic performance), Hoke is ably to calm her down and the final scene is very poignant, as he visits her in a nursing home and helps her to eat her Thanksgiving pie.
There are other themes here too, most notably racism, which is handled with just as much subtlety as everything else: the Alabama policemen calling Hoke ""boy"" and demanding to know what he's doing with an expensive car is quietly understated, without detracting from its profoundly offensive nature. The synagogue bombing that draws parallels between the racism that Hoke experiences and anti-Semitism occurs off screen and Hoke learns of it from a policeman. It's that sort of film, in which everything of importance is relayed through dialogue.
Bruce Beresford is not a flashy director. That's probably why he didn't get a Best Director nomination at the Academy Awards, even though the film won Best Picture. But he has the workmanlike approach of an artisan, and he's content to let the performances drive the film. Peter James' cinematography is equal straightforward and therein lies its elegance, for example when close-ups of blossom are used to indicate the passage of time. The make-up used to age the characters is very impressive, and mention should also be made of Dan Ackroyd's supporting performance as Boolie, which is overshadowed only because Tandy and Freeman are so very good. The only aspect of the film that has aged badly is Hans Zimmer's score, performed electronically, which is a bit of an unwanted earworm. Overall, Driving Miss Daisy is one of the more modest Oscar winning movies, but it has lashings of charm and is deserving of its reputation as a modern classic.",705,0,,0,"No reference.  The review is a detailed description of the movie's plot, characters, and themes. It focuses solely on the film itself and doesn't mention other reviews or reviewers. It does mention awards (Oscar) and compares it to other Oscar winning movies, but these are references to the movie’s accolades, not to other people's opinions *about* the movie."
465,2310723,2012-06-28,wes-connors,小報妙冤家 (1940),8.0,"New York metropolitan area reporter Rosalind Russell (as Hildegard ""Hildy"" Johnson) arrives in the bustling office of ""The Morning Post"" to tell ex-husband and editor Cary Grant (as Walter Burns) she's leaving the business to marry insurance salesman Ralph Bellamy (as Bruce Baldwin). The couple plans to move up to the state capitol of Albany, where Ms. Russell wants to keep house and have Mr. Bellamy's children. Russell rejects Mr. Grant's offer to re-marry and remain a reporter. Sensing Russell really loves him and wants to continue her assignments, Grant maneuvers to have her cover the recent shooting of a ""colored"" policeman, by troubled bookkeeper John Qualen (as Earl Williams)...This re-make of Ben Hecht and Charles MacArthur's ""The Front Page"" most notably swaps the gender of the roles played by Russell and Bellamy, which gives everything a lift. Russell plays a strong ""Hildy"" but succumbs to some stereotypes by the end; still, we believe she will manage to asset herself in the future. The pace is breakneck and the script fast, with overlapping dialogue spilling out of the newsroom. Double-takes include the ""pickaninny"" story (carried over from the original) and the way Bellamy's character is described by Grant, ""He looks like that fellow in the movies - Ralph Bellamy."" Director Howard Hawks knows when to leave a take alone, and walk-ons like Billy Gilbert are great.******** His Girl Friday (1/11/40) Howard Hawks ~ Rosalind Russell, Cary Grant, Ralph Bellamy, John Qualen",241,0,,0,"No reference.  The review is a detailed plot summary and analysis of the movie itself, with no mention of other reviews, raters, or the review platform. It focuses solely on the film's content and performance."
466,1151619,2006-03-12,klausmorgan99,Employee of the Month (2004),3.0,"Somewhere along the line, something went horribly wrong in the writing and/or making of this film. The film seems to have bi-polar disorder, switching from a happy violence, almost farcical comedy to heavy drama between (or sometimes even within) scenes. The dramatic elements were generally the most watchable parts of the movie -- at points we even feel some sympathy for the main character's plight. The comedic elements, on the other hand, seemed out of place, and way too far over the top to be actually funny, generally relying on something to be funny so long as it is shocking. Note to Hollywood: shock tactics only go so far. At some point you have to insert something which is actually funny outside of just being disgusting.As far as acting goes, most of it was BAD. Matt Dillon does his usual impression of a robot, backed up by Steve Zahn playing a completely unsympathetic manic asshole. The rest of the supporting cast is generally better than those two, but no performances stand out enough to warrant discussion.Then come the obligatory surprise endings. Yes, endings plural. I remember being willing to forgive the movie for its sins and say that I liked it and found it reasonably entertaining and thoughtful (maybe as high as 7 stars), but then we go to surprise ending number one. Then there's another, and another, until nothing could be less surprising than another surprise ending. Any good faith the movie accumulated through some of its more compelling elements is totally squandered in the last 20 minutes as we are forced to watch it plod through a series of misguided attempts to catch us off balance.",278,0,,0,"No reference.   The review solely describes the author's experience and opinions about the film, detailing plot, acting, and pacing. It doesn't mention or allude to other reviews or reviewers on IMDb. It does reference a personal rating but that falls under the ""no reference"" category as defined in the prompt."
467,3510886,2018-02-12,cseelmi,Spotlight (I) (2015),10.0,Shook me to make myself more useful to the world! It shows how often we blame others but sometimes don't do our parts ourselves. It's never to late to do our part and make ourselves useful!,36,0,,0,"No reference.   This review solely expresses the reviewer's personal experience and feelings about the movie/series/game. There's no mention of other reviews, raters, or the platform itself."
468,1539090,2007-11-12,MLDinTN,The Last King of Scotland (2006),8.0,"Forest Whitaker was very good in this and deserved the awards he won. He looked like the real Amin and I bought him as a brutal dictator. From reading other reviews, the doctor role was fiction and used to tell Amin's dictatorship though rose colored glasses. The doctor sees Amin with his kids at his nice house throwing pool parties. He pretends like he really doesn't know what is going on after hearing reports of people turning up missing in the country. And one of those guys is missing after Nickolas tells Amin he saw him conducting a suspicious meeting at a hotel. Nickolas wasn't exactly someone you root for since he goes after 2 married women and turns a blind eye to some of Amin's business.The story was entertaining and it didn't even have to show a lot of killings and mass graves that went on during Amin's tenure. There were a couple of scenes for shock value toward the end. One involving arms where legs should be and meat hooks. I had to turn away for that.FINAL VERDICT: Entertaining, interesting, check it out.",185,1,non rating review,1,"Reference to other reviews.  The review explicitly states ""From reading other reviews,"" indicating the author considered opinions expressed in other IMDb reviews when forming their own."
469,1096587,2005-12-27,bob the moo,Dead Ringers (2002–2007),,"Beginning life on Radio 4, this show first came to my attention because John Culshaw used to be a regular on the Chris Moyles radio show back when I used to think he was worth listening to. At first glance it didn't really appeal to me because I was expecting something a lot more like Bremner, Bird & Fortune, by which I mean I was hoping it would be cleverer, sharper and not necessarily the sort of funny that makes you laugh but occasionally the uneasy feeling that the latter show can give you. However a few more viewings and I settled down into acceptance that Dead Ringers is not in the same arena as BB&F and that this is not necessarily a problem.DR tends not to be as sharp because it isn't really a satirical show (although it can be), it is more of a straight comedy show (although not totally to the degree of, say, Alistair McGowan). This mix of populist and political works quite well and produces some very good scenes with a good hit/miss ratio. It isn't always the smartest game in town but it makes for it by being roundly entertaining. It rarely has a point to make but rather just takes aims at public figures with general mockery. Hence we get things like Andrew Marr with his fantastically out-of-control arms or the simply dumb George Bush; it is rarely insightful but it works.The performers are all pretty talented and, although the visuals aren't always great, the voices are normally spot on. Culshaw relies a bit too heavily on the old stalwarts of Dr Who and Obi-Wan, but generally he is very good although I do get the impression that the general comic approach of the material is down to his influence. Ravens is usually the one that looks least like any of the people she is impersonating but she does get the voices really on target to compensate; with fewer females in target positions, she tends to take more of a support role at times but she is generally good. Cornwell isn't a great impressionist but he is very close and he has good delivery, Connelly is equally as good and Perry is good in most, if not all, of his roles.Overall this isn't a clever show or the satirical impressions that I've grown used to with BB&F but instead Dead Ringers is more generally amusing. Mocking and poking fun rather than being sharp and incisive puts it below BB&F in my book (despite actually being funnier) but for the majority of viewers this will do the job. A bit broad for my tastes but generally funny and entertaining.",445,0,,0,"No reference.  The review focuses solely on the author's personal experience and comparison to other shows (Bremner, Bird & Fortune), without mentioning or referencing other IMDb reviews or users. It's a description of the author's taste and how the show measures up to their expectations."
470,4250835,2019-06-17,edz-370-472537,Spartacus (1960),9.0,Fantastic acting throughout a great storyline. Always a favourite of mine.,11,0,,0,"No reference.   The review solely expresses the author's personal opinion and experience with the movie/series. It doesn't mention other reviews, raters, or the platform itself."
471,957601,2005-05-20,movieman_kev,Comic Book: The Movie (2004 Video),4.0,"Mark Hammill plays Donald Swan, an elderly comic nerd who attends a con cause he loves Commender Courage (a made-up creation for the movie). If Hamill just made a straight up documentary, this film wouldn't be half as bad. As it is, the jokes are stale, and the guest stars including Kevin Smith, Bruce Campbell, Ray Harryhausen, Stan Lee, and others are pretty much wasted. Which is a damn shame, well not so much in the case of Kevin Smith as he's pretty much a one-trick pony (as evidence of him trying to get away for said one-trick and making a movie that bombed horribly). The extra ""behind the voices"" featurette on the second disc is better because it's REAL (why the hell did Miramax see fit to give this sad movie a deluxe set boggles the mind, by the way). Mr. Hammill says this move is a 'love letter to the fans', proving the saying ""you only hurt the one's you love"" all the more apt.

My Grade: D+

DVD Extras: Disc 1) List of Cameos; Art gallery; 13 deleted scenes; Cast and crew bios; Trailers for ""Spy Kids 3D"" and ""My Boss's Daughter"" Disc 2) ""Behind the Voices"" 51-minute panel; Faux Extended Interviews with Kevin Smith, Stan Lee, Bruce Campbell, Hugh Hefner, Mark Evanier; Scott Shaw, Billy Mumy, Peter David, and Paul Dini; and some other stuff",229,0,,0,"No reference.   The review focuses solely on the reviewer's experience and opinion of the movie, its elements, and bonus features. It includes a personal grade and details about the DVD extras, but doesn't mention or refer to other reviews or reviewers on the platform."
472,781921,2004-06-06,uds3,Stark Raving Mad (2002),,"I would suggest STARK RAVING MAD is the best straight-to-video release in the history of dumb distributorial decisions.Great little heist movie with more than a touch of the QT's (think about it!) Sean William Scott turns in a blinder of a performance as Ben McGewen out to avenge the murder of his brother at the hands of former employee Phillips - almost unrecognizable here.Smart, sassy - occasionally hysterically funny dialog keeps the flick on track right through to the satisfying finale. Using a rave party as a noise cover, McGewen's oddball gang of losers and freakos have to tunnel, blast and abseil virtually in search of the mystic Chinese statue that isn't where it should be in the upshot.The Dolby surround sound is given a decent work-out throughout the bulk of the movie and if this one does nothing for you - you're dead man, Stone cold dead!",148,0,,0,"No reference.  The review solely describes the reviewer's experience and opinion of the movie, detailing plot points and performance quality. It doesn't mention other reviews, raters, or the review platform itself. It only compares to other movies through implication (""think about it!""), but that doesn't count as referencing other reviews *on IMDb*."
473,1162469,2006-03-26,IkuharaKunihiko,The Truman Show (1998),9.0,"The concept of this film is genius: Truman is the star of his own series, and he doesn't know it! A wonder that Hollywood finally managed to create an intelligent, funny, emotional, esoterical, mysterious, philosophicalin short an all covering film that is really touching. In the first, somewhat overlong half the story is following the main hero Truman through his point of view and elaborating his quiet, normal life while the director Peter Weir is cleverly choosing strange camera angles to give the feeling as if he is being spy-ed by someone. In the second, and much more intriguing part, the story shifts to the outside"" world and to Christof's 10 mile wide studio from which Truman is being monitored by 5.000 cameras 24 hours a day for a TV show.--------------------- The themes of this sci-fi tragicomedy are quite fascinating existential ( finding out who we are and stopping anyone who wants to control our life ), philosophical ( what is real and what not? ) and even subversive ( the media changed the world so much that even a lie can pass as truth ). One of the best scenes is the one where Christof touches the sleeping Truman on the screen at night, creating a strange feeling how he is present in his life although he never met him!""The Truman Show"" deservedly won 3 Golden Globes for best score, main actor Jim Carrey and supporting actor Ed Harris, who was also nominated for an Oscar.Still, as much as I love it, I have to admit that the original shooting script by Andrew Niccol overshadows it. There we had a much more intimate storyline and original ideas. Some of the highlights there were that the location was New York (!), the scene where Truman accidentally discovers the word Trumanesque"" in the dictionary, the building of the fake town Sydney, Chloe's marching in into Christof's room and telling him that Truman didn't masturbate for 2 months, the dialog between a caller and Christof ( I enjoyed your work, Christof, but I can't say I saw all of it.""  Who can?"" ) or when Truman disguised himself while entering an xxx store all the while some two viewers had an ironic dialog ( What's with the disguise?""  Maybe he doesn't want to be recognized."" ). I can't understand why those scenes were deleted. True, the script ending is much weaker than the movie ending, but all in all it gives an better impression - and elaborates the plot more. It's sad because with that script this could have easily been even better.Grade: 9/10",435,0,,0,"No reference.  The review primarily focuses on the reviewer's own experience and detailed analysis of the movie and its original script. It compares the movie to the script, but doesn't mention or react to other reviews or IMDb users. The mention of a ""Grade"" is a personal rating, not a reference to other opinions."
474,3738886,2018-09-05,wavecat13,The Doors (1991),8.0,"This film has been hit with a lot of criticism over the years. I guess that with a group as controversial and beloved as the Doors, there are always going to be points of disagreement. And there were things that rubbed me the wrong way too, like casting pleasant Meg Ryan as Pamela Courson, who in some accounts was no sweetheart. And the Morrison death scene too, which most likely came from a heroin overdose - but there is no sign of that in the film. (I'm no Doors expert btw, but I have read a few things here and there.) But for my money, this is as powerful and exciting a dramatized version of their story as we are ever going to see. The cinematography and production are first rate, and Kilmer is very convincing as Morrison.",138,0,,0,"No reference.  The review discusses general criticism and disagreements surrounding the film and the band, but doesn't refer to *other reviews on IMDb* or acknowledge other raters/reviews specifically. It focuses on the reviewer's own observations and opinions."
475,3335450,2017-07-07,Ohla_lara,Fight Club (1999),10.0,"A very accomplished movie from start to finish. One of my favorite movies of all time. Spectacular cast, awesome story with an unexpected twist. Love the cinematography. To Watch multiple times to pick all the hints and details that were very thought out to deliver a premium experience while watching it. Very recommended.",53,0,,0,"No reference.   **Reason:** The review solely focuses on the user's personal experience and opinion of the movie. It doesn't mention or allude to other reviews, raters, or the review platform itself. It simply describes the user's enjoyment and provides details about *why* they enjoyed it."
476,1604309,2008-03-11,Zaptharo,Sanford and Son (1972–1977),9.0,"Growing up in the 1980s and early 1990s, I had no intentions to think of any show before that era. It's not that I didn't like them, I just felt that the shows I grew up on were the best. A couple of years ago I grew weary of the state of television and decided to find something that would satisfy my taste buds. When I found Sanford & Son being aired on TV Land, I was surprised. I never knew beforehand that so many good sitcoms came out of the 1970s, and this is no exception.Originally based off of ""Steptoe & Son"", Sanford & Son revolves around a junk dealer and his son living in a neighborhood in Watts, Los Angeles. Fred Sanford (Redd Foxx) is a sarcastic and stubborn person who's plans usually backfire, causing trouble. His son Lamont Sanford (Demond Wilson) usually has to complete tasks and order his own father to complete jobs. It was very amusing to see the two argue against each other and have to become loyal in order for things to come back to normal.But there are a couple other interesting characters in the series worth mentioning. Aunt Esther (LaWanda Page), who is sister of Fred Sanford's late wife Elizabeth, is a Baptist who just can't seem to handle Fred too well. In most cases they spew insults to each other such as ""Gorilla Face"" and ""Fish-Eyed Fool"", and what makes this funny is that it never gets old. I always found myself laughing whenever Fred gave Aunt Esther a dirty joke. Grady Wilson (Whitman Mayo), who is Fred's closest friend, usually acts as his ""sidekick"" and is involved in get rich schemes. Unfortunately, Redd Foxx left the show for some episodes (due to a feud with the producers) and thus Grady had to fill in, in order to watch the junk yard business. Many characters appear in the show, and not one of them is really that boring to watch.I recommend this to anyone who enjoys the classic sitcoms, well before Cable TV and Reality TV started getting out of hand. I consider the 1970s to be the ""Golden Age of Sitcoms,"" because that was when barriers were broken and actors displayed their best talents to make themselves stand out. All in the Family, M*A*S*H, The Mary Tyler Moore Show, Happy Days, Good Times, The Jeffersons, Three's Company, Different Strokes, Taxi, and numerous others. Sanford & Son puts most of the 1990s and 2000s sitcoms to shame. It was a stroke of genius, and Redd Foxx was a one of a kind individual. No one beforehand thought a stand up comic would be good in his own show. But he did it, in a big way. It's still a hit among old and young generations alike, and if Sanford & Son still lives on even after over 35 years, then you know that it's a classic. Like Archie Bunker, Fred Sanford is a unique person.So don't waste your time watching the Disney Channel or anything that comes out of Reality TV. Sanford & Son is a timeless sitcom that will keep you laughing. Highly recommended.9 out of 10.",527,0,,0,"No reference.  The review focuses solely on the reviewer's experience with the show and comparisons to *other* shows from the same era. It doesn't mention or acknowledge other reviews *on IMDb* or the rating platform itself. It does mention other shows, but that falls under the ""no reference"" criteria."
477,3150324,2016-09-21,wschmerer,Bridget Jones's Baby (2016),2.0,"---- Warning: This review includes spoilers -----In giving feedback, one shall always start with a positive, and so I will. As commented by a few people before me: strong cast! This series of movies always had a good selection of actors, and the addition of Emma Thompson brings her special delicious style of humor, which I enjoyed. And so endeth the account of positive aspect(s).Browsed the headlines of other reviews to see whether I am the only one who finds fault with this production, and I am not.Found comments like ""Bridget Jones is fading"". I agree, there is a continuous decline in quality from the 1st to the 3rd installment. The story lines got more and more silly, making one want to ask ""did she lose contact with reality, or had she none to begin with?"" And replacing Hugh Grant with Patrick Depsey?! Seriously?! There were comments on the level of banality of the story like ""Middle Class Lady has Middle Class Baby (who cares?!)"" and indeed, who cares?! And it does not get rendered exciting by her not knowing who is the father, the potentials being her married ex and a complete stranger from a drunken chance encounter...What REALLY lifted my eyebrow was the 43(!) year old pregnant woman who completely ignores the need for prenatal diagnostics (amniocenthesis) and NO ONE, including the gynecologist seems to be alarmed by this. Nor does she have any concern since she seems to lack any information about the possible outcomes (where we are again at the ""does she have any contact with reality"" context). So, what is the message here? Is it ""ah well, even with a highly geriatric pregnancy, we need no prenatal testing, since - voila - all will be well, there will be the absolute perfect, most beautiful baby in the end anyway""????. Wellcome to Fairyland! Masks me wonder about plenty of things including identity of financiers...",318,1,,1,"Reference to other reviews.  The review explicitly mentions ""As commented by a few people before me"" and repeatedly references comments and headlines from other reviews, directly engaging with the opinions of other IMDb users. It also states ""Browsed the headlines of other reviews to see whether I am the only one""."
478,4854163,2020-04-11,kumarziggler,The Main Event (2020),4.0,I am big wrestling fan but seriously not a fan of this movie.Super cliche movie only suitable for kids under 10,21,0,,0,No reference.  The review solely expresses the author's personal opinion about the movie and doesn't mention or refer to other reviews or reviewers. It's a direct statement of their experience.
479,1102657,2006-01-03,Vastarien202,The Cure Show (1993),,"I bought this tape on a whim at a record store several years ago. I had heard of the Cure before, but wasn't that into them at the time. I put the tape in and was instantly in love! I watched it nonstop all weekend, and then went out and bought some of their albums. I built a huge collection, including rare overseas records and music vids. I have been a rabid Cure fan ever since, and I would recommend this show to everyone. I had the rare joy of seeing the Cure live at the Curiosa Festival here in Phoenix last year. It was all I hoped for, and more. I openly wept when Robert came out, it was a dream come true. They played a full two hour set for us, and they played everything from ""Edge of the deep green sea"" to ""Charlotte sometimes"" and much much more. Get this show, either on CD or tape, and watch it. You won't be disappointed!",166,0,heard of,0,"No reference.  The review solely describes the author's personal experience with discovering and becoming a fan of The Cure. It doesn't mention other reviews, raters, or the IMDb platform itself in relation to other opinions."
480,397475,2002-02-26,thescottishhotshot,Titanic (1997),,"All the professional reviews of this film call it a ""masterpiece"". While I am willing to admit that the film is very good in many respects, especially in it's historical representation of the events of the one and only voyage, two things, one a small personal preference and the other a glaring truth, degraded this movie to the realm of very good but not great.The first thing that turned me off to this movie was the fact that it was waaaay to long.  I have a rule that I go by that movies should not break the 150 minute mark unless there is a very good reason.  Granted, the plot is good enough to draw many viewers in for that long, but I though that some of the scenes were just embroidery, little more.The main reason why I didn't like this movie so much is the glaring fact that the whole Rose and Jack romance could never of happened in the first place!  Nobody is willing to acknowledge that fact.  It is historical fact that first class passengers on the Titanic or any other ship of the time period would fraternize in any way.  Not even to say hello when walking by one another on deck!  I can't get over that fact.Final review.  Good movie, fairly predictable, well cast, very historically accurate, but flawed in two telling ways.  6.5 out of 10.",232,0,,0,"No reference.  The review focuses solely on the author's personal experience and opinions about the movie, including their personal rules for movie length and critique of the plot. It doesn't mention or refer to other reviews or raters on IMDb. While it references professional reviews, this is not a reference *to other reviews on IMDb*."
481,693204,2003-12-01,MN4EVR,Cheyenne (1996),3.0,"Seriously, don't you ever just get in the mood to spend a weekend watching bad movies that you only know about because you've just spent an entire hour perusing the shelves of your local video store, you see the bad movie in question and say to yourself, ""Well, the picture on the box is HOT, I like Westerns/Mysteries/Horror Films, etc..., I've never heard of this before, so it must be crap""?  Well, if you do, this could be just the movie for you.I have to agree with my fellow reviewer, with the exception of Bobbie Phillips nude scene, this movie is just plain awful, but I liked it just the same.  This is the kind of movie you have to watch while you are in the right frame of mind.  You know that it never got a theatrical release (hard to believe with the likes of M.C. Hammer and Bo Svendsun co-starring), you know that they don't make westerns like they used to and , because of that ultra-flattering picture of Bobbie Phillips emblazoned on the cover, you know that you are going to get to see a beautiful woman naked.  With all that in mind, why WOULDN'T you choose to rent this movie?So, in summary, this is a BAD movie with some HORRIBLE acting and a BEAUTIFUL female lead.  Only rent this if you've got nothing better to do and are in the mood for one of the worst movies you'll ever see.  If you watch it knowing what you're getting into, you won't be disappointed.",257,1,,1,"Reference to other reviews.  The review explicitly states ""I have to agree with my fellow reviewer"", directly referencing another review on the platform. While it also contains other elements (like personal opinion and movie description), the presence of this direct agreement with another reviewer classifies it as referencing other reviews."
482,460491,2002-07-15,sergey_smirnow,Dva kapitana II (1992),10.0,"This film is a joint effort by Boris Grebenschikov and Sergey Kurekhin... so if you are Russian you probably already know that you're in for quite a ride. It is well-known in Russia, so much so that few catch-phrases from the film have even entered nation's subconscious, like ""Get up, Kolchak is coming"" or ""Sod hanging from the mast is better than shark in our hold""... great phrase... hey, wait a minute... Makarov couldn't say that... What the f... a Shark? Better? Why? Does it make any sense?Well, in my opinion it does. That is exactly a kind of humor that makes this movie work. The film is no doubt bizarre, absurdist and almost entirely black-and white pseudo-documentary, with cameos by Grebenschikov and Kurekhin, occasional bursts of color and abstract cartoons. It roughly deals with the history of Russian fleet in the first two decades of twentieth century.Two things though keep me from treating as a ""schlockumentary"" - first, excellent, grim and haunting soundtrack by Kurekhin, and second, clever tongue-in-cheek funny monologues. You almost believe in what is said, said in a serious and solemn tone, only to understand that it all was a razor-sharp joke just played on you.Definitely this is not a film for everybody. I personally would recommend it... if it seems your kind of film, then grab it and watch it.",225,0,,0,"No reference.  The review focuses solely on the reviewer's personal experience and opinion of the film, describing its elements and recommending it based on personal preference. There's no mention of other reviews, raters, or the review platform itself. It does mention recommending it ""if it seems your kind of film"", but this is directed at the reader, not other reviews."
483,3703760,2018-08-13,jseph1234-262-617488,Dungeons & Dragons: The Book of Vile Darkness (2012 TV Movie),8.0,"I have to say that I thoroughly enjoyed this film and its basis in the D&D lore. Unlike the first film which was just too much of the waynan brother slap-stick comedy and took away from any serious D&D adult theme, this film brings you the REAL essence of being a person in that dangerous, magical world",57,0,,0,No reference.  The review focuses on comparing this film to the first one and describing the experience of the film itself. It doesn't mention other reviews or reviewers on IMDb.
484,5346225,2020-10-27,geofffun,"The Office: The Farm (2013) Season 9, Episode 17",3.0,This episode was meant to be the intro to a spinoff but it comes off horribly. The jokes are not funny and even the subplot with Packer isn't interesting or very funny. It's a shame that this episode is so horrible because the vast majority of episodes are exceptional.,49,0,,0,"No reference.  **Reason:** The review compares this episode to the ""vast majority of episodes"" - a comparison *within* the series itself, not a reference to other reviews or raters on IMDb. It's a statement about the quality relative to other content in the same show."
485,3545413,2018-03-22,Xnerdz,Black Panther (2018),6.0,"Definitively not a bad movie, but I kinda expected more. It's just... very predictable. I kinda liked the ""bad guy"" because you can relate to him to a certain degree (not all the way of course), but the end kinda sucked. I got some Starwars Ep I vibes during the end battle, which is not exactly a good point.",59,0,,0,No reference.  The review focuses solely on the user's personal experience and comparison to other movies (Star Wars). It doesn't mention or allude to other IMDb reviews or raters.
486,2583524,2013-12-30,Mr-Fusion,Man of Steel (2013),5.0,"And that's mostly because they spent too much running time and money on the wrong things. Lots of expensive (and garish) CGI. Not enough time getting to know these characters (Laurence Fishburne really got the shaft here, but there's also no chemistry developed between Lois and Superman). So much time is spent on/in Kryptonian settings that there were times I forgot this was a Superman movie. It also doesn't help that Zod's a lame bad guy. And that overwrought Zimmer score won't stop. And how do you completely remove the soul from Pa Kent? Who was that guy they got Costner to play?But it's still no ""Superman III"", and here's what they did right:Snyder's movie stands on its own, devoid of any chains to the Donner films (thought that'd never happen). They also delivered on the flying scenes, emphasizing Superman's power (and his smile when first taking to the skies is infectious), not to mention some majestic cape shots. And it's also a good cast, they just need some actual meat to work with. Which brings me to the movie's greatest strength: the man wearing the tights. Henry Cavill makes for a terrific Superman, charismatic, and boasting a physique to weep openly over. He's absolutely the reason I'd watch a sequel, and I cannot speak highly enough of Cavill's turn in the role.But this material shouldn't be so dark. They Nolanized it and made everything Batman serious. That's not Superman. If his S-shield is a symbol of hope, then this film is a surprisingly bleak affair.Not to mention uncharacteristically colorless.5/10",260,0,,0,"No reference.  The review focuses solely on the author's experience and opinion of the movie, comparing it to other Superman installments but without referencing other IMDb reviews or raters. It includes a personal rating (5/10) which falls under ""no reference"" according to the guidelines."
487,827139,2004-09-13,robert98evans,Oriundi (1999),10.0,"Two years ago my wife and I enjoyed this movie in San Francisco during the ""Festival de Cine Latino"". I am aware that some people may not like to ""switch"" languages during a feature film (Italian / Portuguese), but I didn't mind since the movie reminded me my childhood days when we talked Spanish at home and English outside.Experienced Brazilian actors who are all new to me performed well. A strong performance by Leticia Spiller (Caterina Padovani / Sofia D'Angelo) and Gabriela Duarte (Patty) who resolves well her struggle to reconcile her career with family and dreams. Also, Paulo Betti (Renato Padovani) lets the viewer develop early feelings to his character.I am happy this film is finally now on its commercial release - AT MOVIE THEATERS - so more people ... regardless of their Latino or Italian background, will get to see Mr. Quinn's final masterpiece where it was meant to be: on the screen.",155,0,,0,"No reference.  The review focuses entirely on the author's personal experience watching the movie and their opinions on the performances and story. While it acknowledges some people *may* not like certain aspects, it doesn't refer to *other reviews* on IMDb or the opinions expressed within them. It's a self-contained description of the reviewer's enjoyment."
