index,date,user,item,review_rating,review_text,review_length,has_references,Example,,
1946282,2015-10-21,iXv8yKG22Bd0YuVuu8cHoA,havana-central-new-york-6,5.0,"This place is amazing.  Every time I come to NY I make it a point to stop here,  best mojitos ever! (Coconut mojito is my fav! ) Everyone there is super friendly.  Mirza is the best bartender.  Food is delicious and very authentic. I can't say enough great things about this place.",52,0,0,,
280643,2010-08-11,eZ1HxYkPy3arW7wk2f0arg,al-bustan-new-york,2.0,"All the places we tend to hit in NY have been on heavy rotation recently, so we decided to give them a break and try something new.  I liked the decor of this place, and the service was top notch but everything else was completely underwhelming.  Admittedly I have a hard time saying that because I don't think I'm very well versed in traditional Lebanese food but most everything I ate tasted like the appetizers I pick up at Trader Joe's - hummus and pita, baba ghannouj, stuffed grape leaves, etc.  I got the red snapper which was a small piece of fish still swimming in thick tahini sauce.  Tahini soup with a little fish on a plate.  It was hands down one of the weirdest entrees I've ever had, and I need to go on record here saying that I have eaten a sea urchin before.  I guess I was waiting for a culinary experience to blow my taste buds away but alas, it never came.  I guess this could also be viewed as a bit of a back handed compliment to those folks who made the hummus at Trader Joe's.",192,0,0,,
2890920,2017-12-28,3eFzoPaNLIlM2saGhxRI7Q,joes-shanghai-new-york-2,3.0,"Not what&#39;s it&#39;s made out to be. It&#39;s somewhat traditional in its preparation but the portions are small and the food is not that great. There are many more tiny Chinese restaurants just down the block that offers equally if not better food at lower prices. Plus, you get to skip the ridiculous line that always builds up in front of the establishment. The decor is very old as are the menus and furniture. I wasn&#39;t very comfortable, especially because my menu was kind of soaking, but it&#39;s not so dirty id leave. It&#39;s to be expected of an old Chinese restaurant. From a Chinese native, I&#39;d recommend you look elsewhere for authentic tasty food. However, if you&#39;re just looking for a quick bite and you&#39;re lucky enough to not be greeted by a 15 min wait, then go ahead. It&#39;s not entirely bad.",144,0,0,,
1743379,2015-06-10,fxcpp7DemTTXHuDBVEVVPg,cho-sen-garden-forest-hills,5.0,Great food and the staff really knows the menu well. I highly recommend this restaurant for those who love great tasting Chinese food.,23,0,0,,
1515757,2014-12-28,txSUF4Bfg8cS1CWDOkSrkw,san-antonio-bakery-and-restaurant-astoria,5.0,As one of or maybe the only Chilean food place in Queens this place makes great food. The Barros Luco sandwich is to die for and there empanadas are amazing. They have a nice selection of Chilean specialty dishes which are great. Highly recommend.,44,0,0,,
3385937,2019-05-16,XN6u5ziliRf2BwBa9HJOpw,da-nico-ristorante-new-york,5.0,"This place was incredible! Atmosphere, service, food and drink went above and beyond.",13,0,0,,
1942465,2015-10-18,ZJFVOVZEZhMBWT6soI4eRg,café-china-new-york-2,5.0,"They are a Michelin restaurant for a reason! I would definitely go out of my way to eat at Cafe China. Delicious food, great service, and such a cool ambiance. The restaurant is decorated like the Old 1920's Shanghai era, with antiques and posters adorning the restaurant. They play old Chinese songs, and it's totally a chic throwback vibe. The wait staff is all tall lanky Chinese boys. They're very polite and attentive, continuously filling our glasses and making sure we're well taken care of, despite an at capacity restaurant on a Saturday night. Make sure to make reservations! They get really busy. The food was absolutely phenomenal and very authentic. I highly recommend the spicy beef tendon as an appetizer. For entrees, the spicy fish stew, snow pea leaves, string beans, and double cooked pork belly were all top notch. The xiaolong baos were okay, but I have really high standards for xiaolong baos. The best xiaolong baos I have had in New York are at Tang Pavilion in midtown. The prices are agreeable, definitely one of the cheapest Michelin restaurants out there. I had a wonderful experience and will definitely be back again!",195,0,0,,
2374640,2016-07-29,TLqI2rCW-_2XZMjUNbp2EA,darbar-fine-indian-cuisine-new-york-2,3.0,"Darbar is very tasty, but a bit on the pricey side ~ $40 per person for an appetizer, entree, and drink. The Onion bhajji are flat with a high batter to onion ratio. They go quite well with the mint chutney. The samosa have all the filling mashed together, unlike other places that sometimes have solid peas, etc. It comes with a delicious red slightly spicy sauce. For entrees we got chicken tikka masala. It was a little spicy but had a strong tomato flavor. The white meat was very juicy. The garlic naan was very fluffy and a little heavy. We also got the chef special chicken malai. It was similar in flavor to the CTM, but less tomato flavor. While the meal was a little pricey, there was definitely enough for leftovers, partially mitigating the price. They will make a good lunch!",144,0,0,,
1220173,2014-04-16,sGJXg-dzsGSnstkDI5Nb1A,venieros-pastry-shop-new-york,4.0,"I am not a fan of bakery cakes. They always seem way too sweet for my tastes, I dont even care for Italian pastry (even though I am Italian) but when a coworker brought in a cake from here for bosses birthday I had to have a piece. It was a Strawberry Shortcake cake and it was awesome! The frosting was actually real whipped cream,not over sweet like many bakeries where you actually get the sugar grit feel in your mouth. This was a light and fluffy cream with nice moist cake and strawberry down middle. Very impressed.",98,0,0,,
828054,2013-02-01,g9YSQo9Y1lCv3V8miNXtLg,lan-sheng-szechuan-restaurant-new-york,2.0,"I don't really write reviews cuz I'm not a picky eater, but this place really made me mad. The food was alright, but you could definitely find better ones in Chinatown or new world market in flushing for a cheaper price. Service was unacceptable. First, we were seated in a two people small table and after we ordered they told us to move to a larger table because our food could not fit on the small table.  We moved to the larger table and the server just looked at us and told us to go back and get our plates, cups and everything else instead of helping us. Through the midway of our dinner, the server started to take some plates away and he stopped when we told him that we are not completely done.  So we just continued to eat thinking that he probably won't be back for a while, but after only five minutes, he puts the check on the table. RUDE! I thought to myself, but I paid right away thinking that maybe then they would leave us alone and let us finish our food.  They came back really quick with my cc. The total was 80 dollars for two people because we ordered extra food for togo, so I signed a $10 tip even though they deserve none.  I put the signed cc on the side and continue to eat my food but the server just couldn't wait to see the tip and took the signed cc away while i was still eating. AHHHHH!!! I thought this time they wud finally be done, but NO! The server came back and told me I HAVE to give at least 15% tip. By that time I just wanted to get out asap and never come back. So I added two more dollars to the tip and asked the server if that was enough and he said yes and walked away. I understand the 15% tip base but what I don't understand is how do they expect anyone to give them any tip with such rude service.  If they wanted that extra two bucks then they should have just added it to the bill and I would have no problem, but coming up and asking the customer to give more tip is pretty sad. I feel bad writing this review because i saw one of the server running all over the place and doing all the work while some of them just stood there and watch how much tip people give. But I want to give people a headsup that you have to give a least 15% tip no matter how they treat you.",445,0,0,,
2697144,2017-06-28,PRb0OPDoBOTsBPeqsdS-tA,brewskis-bronx,3.0,This bar has cheap drinks!  That&#39;s the best part. Happy hour has restrictions only inside not outside. Pitchers for beer happy hour  only offered outside.  Have to walk back in forth not enough help.  Also have to order food all on one check because it is easier for the waitress and it wasn&#39;t even busy!,55,0,0,,
1019063,2013-09-16,rYpGwW9uLILC6BSwdHSfdg,shalel-lounge-new-york,3.0,"SWINGERS unite! This place had a lot of ""romance"" going on. Food okay, drinks- too expensive, ambiance- pretty nice.",19,0,0,,
3669357,2020-07-28,m2dJmr3pXjfrHZoo-9VAqQ,rizzos-fine-pizza-co-new-york-3,5.0,"It had been so long since I had a good pizza. These past few weeks I&#39;ve been ordering a lot of fast food, so it was nice to have a real Italian pizza. Dashible also provided me the opportunity to get 2 pizzas for just $20!!! 10/10 would recommend.",49,0,0,,
1649506,2015-04-04,HnmpZ7wXdKlImcDo8S3TwA,stone-creek-bar-and-lounge-new-york,5.0,"Amazing food, service and place! We came for my BFF 30th bday a group of 7. The food servings were pretty big.",22,0,0,,
2947691,2018-02-20,b-JnYC7hAE89c48PFRE0Rg,barn-joo-35-new-york,5.0,One of my favorite farm to table tapas spot! The monthly specials is definitely a big difference it&#39;s brining in. Plenty of variety in the menu as well! Love the whole chicken worth the wait! The whole attitude to the restaurant is very vibrant and the waiters are all on point!,51,0,0,,
84706,2008-11-02,8eQ7LmOK6KeSRXq_o8KaAw,the-library-new-york,4.0,"I would give this place three stars, but the extra star is due to me ordering a beer, going into the graffiti-covered closet that serves as a wash room, puking in the toilet while standing up, and returning to the bar and my drink acting like nothing had happened. Also, they have the Cramps on the jukebox.",57,0,0,,
1397041,2014-09-16,EVsY211AtEngTLbeduKHMg,le-pain-quotidien-soho-new-york-3,3.0,"Took a while to get menus and water. Some servers can be careless and inattentive. It doesn't have many options for food, and can be a little bit on the pricey side.",32,0,0,,
1396866,2014-09-15,0q3fGPgluHs0fL9RhcseEQ,cup-and-saucer-new-york,4.0,"Every morning I walked passed and smell the bacon, which makes me stop by for breakfast. Their bacon, egg and cheese on the go is quick and tasty. It's a neighborhood small diner setting. Sits about 20ppl. By the time i get off at 7, and walk by, there're closed. So they dont do dinners.",55,0,0,,
1650892,2015-04-05,K6BAowBeIpwWJ2qftnp_3Q,spot-dessert-bar-new-york-2,3.0,"Very well crafted desserts that are quite sweet. Interior is small and cute. It is an ideal date location. The customer service is decent, and the noise level can be a bit high due to the high school, college age group depending.",42,0,0,,
1434335,2014-10-18,J5HZMaczFIMDGg6fTpC8xw,thanya-thai-cuisine-flushing-2,5.0,"I work for a very high profile hospitality group and we have a few Asian restaurants.  I am incredibly picky and critical, so believe me when I say everything was delicious.  Staff was friendly and gave us meal suggestions for our next visit.  The curry chicken puffs are incredible.  They are homemade.  So so good.  Coming back just for those.  Green curry was tasty, but slightly too spicy.  Pineapple fried rice was light,  fluffy, and delish.  Beef satay was not on a skewer, which for us was great.  Much easier to eat.  Also tasty.  We will definitely be back for more.",101,0,0,,
1048474,2013-10-20,DHmiawfZZthhO6eLpEcALg,salty-dog-bar-and-restaurant-brooklyn,3.0,Nice place to grab a beer.  Not really a food place.,11,0,0,,
1363295,2014-08-18,ACBXBBso7GmDvxC3nzwDRg,up-thai-new-york,4.0,"There are so many Thai restaurants in this city, but this one for sure is one of the best I've ever been to. I got there around 3:00pm and was shocked that they even had a Lunch Special. I was so happy. In the lunch special came with a soup or salad, an appetizer, and a wide variety of courses to select from. I tried the Kee Mao with crispy duck. It was delicious. A little spicy but I had a thai iced tea to help soothe the spice. Awesome decor inside and the people that work there are so friendly. Nice Atmosphere and good food!",106,0,0,,
773117,2012-11-18,egiVreEKtTNTeAlBA5AXeQ,yard-house-yonkers,4.0,"RidgeHill is a nice mall, full of restaurants, shopping and a movie theatre.  I've been to the Yard House about 3-4 times and I have yet to be disappointed. It's good quality bar food. I'm a fan of the Ahi Crunchy Salad as an entree (seared rare ahi, field greens, asian slaw and crispy wontons tossed in soy vinaigrette).  Their guacamole is really good, mac and cheese, and tacos. They have a great beer selection and their Mini Trio Sampler for dessert is excellent! (mini serving of our lemon soufflé, peach apple cobbler and chocolate soufflé) The place is big and great for going after a movie or shopping with friends or family.",113,0,0,,
2372112,2016-07-25,BdPuCVdEZXcUqer3UqSlOQ,lotte-new-york-palace-new-york,5.0,"There was a problem at check-in, and the front desk manager turned a slight problem into a huge positive experience.  We received a lovely upgrade.  The linens, towels, and amenities are wonderful, along with the extremely attentive staff.  Instead of explaining where the boarding pass kiosk was, a concierge walked me there.  Truly exemplary customer service.   We are changing our NY stays to the Palace from now on.",68,0,0,,
2357187,2016-07-10,ugk-HlSSEXixiUNagI0Idw,han-dynasty-new-york,5.0,"I have to say, I was pretty impressed with the authenticity of this cuisine. I've passed by this place many times and made a couple of bad judgments based on their sign and name, ""Han Dynasty."" Just seemed like another American Chinese restaurant where they serve you chicken and broccoli. Decided to give this spot a try based on Yelp reviews. We ordered the spicy beef noodle soup, scallion pancake, eggplant in garlic sauce, the dry pepper fish, and the Taiwanese sausage fried rice. The beef noodle soup was really good, perfect combo of flavor and spice. It just looks a lot more intimidating than it tastes. I can't really tolerate spice, but this one was okay for me. The spice doesn't linger and so it was perfect. Might be our favorite new place to get spicy beef noodle soup. The beef was also very tender which is always a plus. Scallion pancake as pretty good, was thin and not overloaded with flour. I hate the ones where they stuff you up with flour. I usually like thin ones with lots of scallions. The sauce they gave you with the scallion pancakes was also different from other restaurants. They usually give you sweetened soy sauce and sometimes vinegar but this was a special sauce they made. I'm not sure what they put in it. The eggplant was just okay. I've had better and this one was nothing special, but still good. The dry pepper fish was SO good and flavorful! It is not as spicy as it looks since it is fried fish and it doesn't absorb all the chili. Next time I will try the dry pepper chicken. This dish was yummy. Last was the Taiwanese sausage fried rice. This was really good. I know it's just fried rice, but with the Taiwanese sausage, it really made a difference and I wanted to devour the whole dish. It's because it was just fried rice and still so damn good, which made it very impressive to me. I def have to come back here and try other dishes like the ma po tofu, and dan dan noodles. I think for its location, price and flavors, this might be one of my fav Sichuan style foods! Very glad I tried this place today!",382,1,0,,
3116839,2018-07-28,HYrhyjj3NCsUjEBQPlQ_KQ,the-crabby-shack-brooklyn,5.0,"Finally, I patron a Black business that actually opens on time, doesn&#39;t close early without notice, has a courteous staff, has a working phone and a working website. Initially, I was on my way to this other place listed on Yelp to see a totally closed place. I wasn&#39;t surprised as someone on Yelp raised the question if they were closed, but since the owner assured them they are open, I decided to make the trek there, but lo &amp; behold, I see a completely closed building --- with no signage whatsoever! This is what I get for not going by their disconnected phone number &amp; inactive website. <br><br>But anyway, luckily Yelp pointed me to this place...Yes I went to a crab shack to have fish (hey, I wasn&#39;t in the mood for bottom feeders), but the food is good and so is the service. If you are in the mood for seafood of a Cajun or Creole flare, then go to the Crabby Shack.<br><br>And the Restaurant is clean! There bathroom does not look like a typical Starbucks bathroom.",179,1,0,,
101197,2009-01-21,gjdc-o_-53XoFrIA_GuJdQ,chipotle-mexican-grill-new-york-4,4.0,"Packed in the summer weekdays, but one of the better chipotles in the city in terms of ingredient ratio(s), which means everything at chipotle.",24,1,0,,
2388206,2016-08-21,2cqmTJ8UuR48UMr3ahf4nA,gina-mexicana-new-york-2,5.0,"Maybe people are rating it low to keep the patio all to themselves? The tacos, margarita, staff, and patio were great!",21,0,0,,
3440961,2019-07-13,TBMt1NPaoT3Rwh7d1mSHFw,blue-moon-mexican-cafe-bronxville,4.0,"This review is pretty much based off drinks &amp; an appetizer. <br><br>I came here on a Friday afternoon to enjoy the happy hour. Margaritas were on point! Definitely get you buzzzed. The chicken quesadillas were good- not outstanding, but good. <br><br>The vibe is super cute. Def a nice little date spot.... or family outing.... or girl time. Or whatever you want it to be! Lol. <br><br>I&#39;d go back to really get into the food and properly review.",77,0,0,,
3534528,2019-10-28,mn7EWLEQbwPInUyU17SQPA,big-wong-king-new-york,4.0,"My regular place for congee. Must eat the congee right away without stirring it too much. The congee tastes much better when you eat it with the fried dough. Went to this place last Saturday night and had lobster with ginger and scallions, so good!!! We had the lobsters with bland fried rice with egg and some veggie. It was kind of fancy with lobsters yet it was simple just 3 things. Come visit big wong, it&#39;s famous in Chinatown.",80,0,0,,
416070,2011-05-11,LEAALrvFZCWpgm3Stotx0Q,poco-new-york-3,4.0,"Oh, Poco. If only you weren't so far from the subway, and if only you had just a feeew more tables, life would be swell. But any (minor) faults are more than offset by the awesomeness that is your lobster mac & cheese. I realize this is meant to be shared tapas-style, but this thing is so good everyone in your party needs one of their own. Add this to your $20 AYCD weekend brunches, and you've become one of my go-to's on the LES.",85,0,0,,
3796408,2021-06-19,xrhZraYmz_y0j5egO4O-Ag,bourbon-street-bayside-2,4.0,"Great cocktails, fantastic atmosphere, good food.   Many menu choices cooked to perfections.  Ingredients are fresh and flavorful.     Servers are attentive.   Nice bonus is the roof top bar for the complete perfect venue with a nice view.",36,0,0,,
492240,2011-09-18,B4Rwp0SUYwO8lgSHVT9w5g,junoon-new-york,4.0,"junoon is classy the minute you walk in .. The decor is elegant and the service is top notch .. Amuse bouche (semolina cake) was quite tasteless .. My father in law ordered the ginger rose which was a decent cocktail... Don't get the tandoori tequila although it's recommended, instead go with the aromatic apricot .. you will thank me later !!! We actually switched our cocktail since the tandoori tequila was quite a letdown but the replacement aromatic apricot more than made up for that glitch .. For appetizer we had the lahsooni gobi which was quite spicy and flavorful .. we all enjoyed this dish, portions were good for sharing as well .. for the main course we ordered the monkfish tikka (recommended), nadru kofte (5 star dish) and the chicken awadhi korma (2 star). Nadru kofte easily was the hands down winner followed closely by the monkfish tikka. The chicken dish was bland and was not marinated at all (a cardinal sin in indian cooking) ... the curry though was creamy and flavorful .. the bread basket had a good variety of breads that were good for sharing ... For desserts we ordered the passion fruit bombe (beautiful presentation) and the trio of kulfis (although they were nowhere close to the kulfi taste back home) I really would like to give this restaurant 3.5 stars only if yelp would let me do it .. It does live upto its hype, the ambiance and service definitely a winner in my books with some star dishes on the menu to go along ...",264,0,0,,
1422693,2014-10-08,bMSslNk97vTjApLHWu1A9w,paulie-gees-brooklyn,5.0,"I could write a book about how good everything was at this place but it would take too long to go into the details. I cannot recommend this place more!! Easily my Top 2-3 favorite places for pizza in the city. Paulie Gee himself sat at our table and talked pizza with us after we finished dinner. We discussed all the great pizza places in the city with him and a local couple at the table next to us. He agreed with a lot of my Top 10 choices for pizza in the city. I was with a friend from out of town and he still can't stop talking about how good it was. The only downside is the location. I've only been there 3x cuz it's so out of the way in Greenpoint. But every time someone comes to town, I feel obligated to drag them out to have easily some of the BEST PIZZA IN THE CITY!!",159,0,0,,
1124655,2014-01-13,3z2FQKEmFZ7zKuFIG1B1qw,bagel-pub-brooklyn,5.0,"Trusty, reliable bagel joint on the other side of 4th Avenue. It's a little expensive but the service and quality are too good. Get the poppy seed with lox spread toasted...you're good to go. I tend to skip the coffee here because it's pricy and always blistering hot. I also like their bacon, egg, and cheese on a roll. Can't go wrong with that choice.",65,0,0,,
2942843,2018-02-16,m_phS1XYkGv2_kZd2gzjkw,morimoto-new-york,4.0,"Came here with a reservation for a Wednesday lunch during restaurant week. My friend and I were seated immediately and given excellent service. She ordered the short rib, while I had the sushi combo. This was from a restaurant week special menu ($29). Our mains were served with green salad and miso soup. Both were delicious. My sushi was very fresh. <br>The desserts that came after were fine. They were presented nicely, but nothing special. <br>The ambience and service here were superb. Will come back another time to try the full menu.",92,0,0,,
2506940,2017-01-13,C2qlwfs7lbOU6fTUwdDMTA,egg-shop-new-york-3,4.0,"we had the reformer sandwich with avocado, benedict, and toga party. all of the ingredients seemed very fresh. loved how the eggs were cook. the toga party came with chicken, pita, pouched eggs, and humus.",35,0,0,,
1754275,2015-06-17,S_W8o_X0LxHOIvG7f4iIng,ramen-ya-new-york-6,4.0,The food was amazing!! Service was good and was decently priced! Only negative was it was cash only...,18,0,0,,
2024302,2015-12-15,983HHxkXEcCWLaUnjDWBAQ,the-harold-new-york,1.0,"Came here on Friday night with co-workers for a post work drink. I arrived first and was not allowed to use the restroom while waiting for my friends - as I was not a customer ""yet"". So I guess they wanted me to buy a drink at the bar and leave it unattended while I used the bathroom. Not a very good idea to do anywhere - sorry. As soon as friends arrived I was permitted to use the restroom as that proved that I was a real ""customer"" and not a tourist off the street looking to use the restroom without buying anything. I have never been spoken to the way I was spoken to that night by staff at a bar/restaurant as a resident of NYC or tourist in another country. We all ordered a drink and crowded in by the very small bar and left shortly after. There is not much room. Small drink menu and slightly over-priced. I work for a large company 1 block away and The Harold will never get my business or anyone I knows business ever again because of this experience. Shame on you for treating people like that.",197,0,0,,
3312459,2019-02-23,sKwu3wsY_s7K_BTv8FGYYA,forest-hills-diner-forest-hills-23,3.0,"My boyfriend and I got milkshakes here. I got strawberry cheesecake and he got vanilla. They were fine. I liked mine a lot and he said his was mediocre. I also ordered a cheesecake slice and it was subpar. The cheese fries were cold and gross, I couldn&#39;t even finish half. Overall I probably wouldn&#39;t order here again unless it was for a milkshake and a milkshake ONLY.",68,0,0,,
1708205,2015-05-17,k-eIdRIN4eUPFuSSeWkxAA,hourglass-tavern-new-york-3,3.0,The beet salad is so yummy. The rest was average. We had the NY strip and the albondigas.,18,0,0,,
2457052,2016-11-29,7II-V7-8gGmea-5idjNmBw,gran-morsi-new-york,4.0,"They have a small happy hour, and the food is really good. I really like this place. Totally reliable for a good meal. I hope it survives, it&#39;s at a weird low foot traffic spot.",35,0,0,,
1450840,2014-11-02,gtkBeRFrjwsaTdogd9AQTw,hillstone-restaurant-new-york-3,4.0,Had no reservation so needed to wait for one hour at the bar before seated. The service is really great and pleasant. I ordered the prime rib and was not disappointed. Overall very good experience in Hillstone and everyone that I recommended on Hillstone for him to go had great time. Why not 5 stars? I believe it can get better.,61,0,0,,
2887978,2017-12-26,iQOH7k-9l8_yp5I8yy7sIw,raku-new-york-4,5.0,"Raku has been on my radar for so long, but it&#39;s always packed. The restaurant is pretty small, so there&#39;s always a long wait time. I finally came with my friend on a Thursday night around 6pm. The restaurant was almost filled already, but we were able to get a table immediately.<br><br>Udon is one of my favorite foods, and Raku definitely hit the spot. I got the niku udon. The broth is so aromatic and flavorful. It is a little bit sweet and reminds me of chinese herbal broth (but delicious!). The udon has the perfect texture - soft buy still chewy!",102,0,0,,
520930,2011-11-07,f76dOT60Z3_Y-RzaJ7_QdA,tortilleria-mexicana-los-hermanos-brooklyn-2,5.0,"Stopped in here for lunch, had myself a steak torta and a tamarindo jarrito. Cheap, authentic and right in my neighborhood. This is officially my new go-to spot. The best comfort Mexican food I've had in a long time. I know they make their own tortillas, but I would also venture to say their bread tastes extremely fresh and home made, so whether they buy it from a nearby bakery or make it on site, it was perfect for my torta. Whenever I think to myself, ""I want to bring everyone I know here,"" I know I've found a diamond in the rough.",103,0,0,,
3585864,2020-01-01,AOqHzeCdiIspCF0psjTn_Q,raclette-new-york,1.0,"Bad service and mediocre food. Save yourself and microwave some cheddar on your steak. <br><br>Reserved a table at 4:00, did not get seated until 4:15 (excuse: some people are eating slower than expected). Understandable, yet annoying. Especially because it&#39;s freezing outside and no room at the bar. <br>Took 10 min for the server to finally stop by our table to take our order. After that, we had to wait one hour for our food. Since we ordered rare steak, not sure how that takes so long. Most of the sides such as potatoes were lukewarm, indicating that it had been sitting waiting to be served. <br>After making us wait for so long, they also forgot one of the five dishes we ordered and didn&#39;t even offer to comp a small side or drink or anything. <br>Ended up paying 140 with tip for four mediocre mains and sodas.",147,0,0,,
1407185,2014-09-24,wd92YYfdDk95SGH0PHMKGA,simit-smith-manhattan-2,5.0,"My lunch was in a rut, so it was time to explore. This happens every once in a while in the hope of adding to my stable of reliable lunch spots near the office. While searching Yelp for an eatery I hadn't tried, I came across a fancy sandwich shop called Simit & Smith. I had walked by it several times but the name led me to believe it was a brokerage or something. No money to invest, I had been ignoring the place.  My bad. I picked up carry out last week and ate in yesterday. Tueesday's special was roast beef and gruyere with spicy mustard, which I had on multigrain along with sea salt chips and a diet Coke, all for about $9. The sandwich came cut and wrapped ready to eat. I sat along the window on one of half a dozen or so tall chairs - very modern seating. There are also a number of small tables for seating..The place was quite busy but I found a spot where I could use my pad and munch. Note that the store window gets full sun so there is quite a glare. It would be good to provide window treatments of some sort. Service starts on the right as you walk in. Someone will take your order by the breads and you'll proceed towards the left to the register. My food was completed by the time I got to the cashier. Be sure to pick up your soda and chips before you order. S&S is delicious and convenient. Give it a try.",264,1,0,searching on yelp,
441312,2011-06-25,EFUhlRoZEsYNhofnMp0SrQ,copper-chimney-new-york,1.0,"The sign here advertises ""Yummy Indian Cuisine,"" which I think is meant to be ironic. The food here is simply not good. I tried six dishes at their lunch buffet. All were watery and lacked flavor. The service was cold, with barely a word of conversation from the servers. Admittedly the restaurant was busy at the time, but some minimal conversation would be nice. The restaurant itself was kept up well and was clean, but lacked atmosphere. All in all, this place is not worth a visit in my opinion. If diners in the Flatiron district are looking for good Indian food, I would suggest they go to one of the many other similar restaurants in the area.",118,0,0,,
3336011,2019-03-21,81uB-H14kb-ppj1BcGVeAg,suteishi-new-york,2.0,I was out for the night with a couple of friends. As we were walking we stumbled upon Suteishi. We liked the outdoor seating and overall ambiance. Harrison was our server. As we were ordering cocktails we noticed that if we check-in on Yelp we would get the martinis for $5. When we made this aware to Harrison he wasn&#39;t aware of the check-in deal and had to confirm with management. He came back a few minutes later and confirmed that we are able to get the martinis for $5 each. Fast forward -- we&#39;ve order our food and appetizers and with one of the appetizers there was this dipping sauce that was really good. We asked Harrison for an extra dipping sauce but he said that the restaurant would charge us but that he had to check.  Upon returning he said that the sauce would be complimentary and that the kitchen doesn&#39;t like to give out free dipping sauce. This bothered us a lot and left a bad taste of our Suteishi experience. We will mostly not return. However the martinis were really good. My experience is 2.6 out of 5.,192,0,0,,
1822608,2015-07-30,nrKwFdPshurXg_0eK6wQzQ,frisson-espresso-new-york,5.0,"What a delight to find this place so close to the theater district but away from the touristy craziness of Times Square (thank you, Yelp, for that!) And such great coffee; I had an iced vanilla latte and it was a great balance of bitter and sweet, and nice and smooth in the coffee taste. I also loved the vibe of the place; it's small, but the people settled in at tables on their laptops seemed happy to stay. Loved the friendly cashiers and baristas as well. I'll be back whenever I need a pick-me-up before seeing a show.",99,1,0,thanks to yelp,
2585745,2017-03-24,ighcC1pctFKgRxAcw7oK4g,white-manna-hackensack,5.0,"Awesome... How can a little hole in the wall make such amazing food? The burgers are done perfectly. I don&#39;t know why I don&#39;t come here more. Haven&#39;t had anything else but the burgers... But, perhaps I will try. Stop if you&#39;re in the area...fresh, cooked to order beef.",49,0,0,,
3557292,2019-11-25,-XZA0xIGtaadyXabe7pKKA,maya-new-york,5.0,"The food here is soooooooo good! We came here for my friends birthday brunch. Endless mimosas so of course! Seriously, they have like the best enchiladas ever! The elote is bomb! Just everything! Delicious! Mimosas were constantly filled up, made perfect so you can actually taste the champagne. Our waitress was really nice, even though she had so many tables, she still checked on us constantly. The only thing I wish they had is carafes of water on the table. I was really thirsty for a long time because the bussers were busy cleaning. It would just be easier that way in my opinion. Everything was great though! I will absolutely be coming back!",114,0,0,,
977827,2013-08-03,cEj_Vm8n7O4YnUzo6zaNzA,burger-joint-new-york,3.0,"I'm a bigger fan of the ambience than the burgers. Ambience reminds me of the original Gino's East in Chicago (scribbled signatures everywhere, old dive feel). Burger ordered medium rare was cooked rare in many spots and not even warm in those spots - maybe my patty was on a bad spot of the grill. Took 30 minutes too, which is a long wait for a just good burger. I'd recommend getting it The Works style because I didn't and mine tasted way better when I dipped it in ketchup (their ketchup here is awesome btw - (that was a joke)). The fries here r same as McD which is always a compliment in my book. Come here once, this place is still a fun experience - I'd still prefer Shake Shack or you can try the black label burger at Minetta for dry aged at $28, or Mark on St Marks for the best sliders in ny.",158,0,0,,
2516924,2017-01-21,Vty3SILXyGZw2EpAp5Rb1g,favor-taste-brooklyn-2,4.0,"I went with my cousin for our birthdays to take advantage of their free birthday meal policy. Since we couldn&#39;t make it on our actual birthday, we had to bring a minimum 8-inch cake PER birthday person. Keep that policy in mind if there&#39;s more than one birthday person at your table!<br><br>We got the all you can eat BBQ. We wanted to cook everything ourselves but I think it&#39;s their policy to have the wait staff do it for the grill. The food was good and the price was good for an AYCE establishment in NYC.<br><br>I see that a lot of people had issues with the time limit. I can totally see that happening with a big group and/or during peak dinner times with the BBQ. Their lunch menu is the same and the restaurant is much less crowded. Or if you get the Hot Pot and cook everything yourself.",150,0,0,,
3526522,2019-10-18,aqquj3KK1U3TOy4tpeME4g,bonchon-new-york-8,4.0,"So I&#39;m a little tispy but the chicken at bonchon is absolutely fire, And by fire I mean very hot. My lips are currently burning. The fries are great and the chicken is well seasoned. Next time I come to NYC I&#39;m going to check this place out again.",49,0,0,,
1392502,2014-09-12,7Y6rWmxWgjDQKI4Hc8nh2Q,pata-negra-new-york,1.0,Very bad Service.  When I got here to meet my friends the waiter kept rushing my friend to leave because they were there for 45mins and didn't order any entrees . But they just wanna enjoy their time with 2 bottle of wines.  Oh BTW the waiter is kinda the manager there. He have a very very bad attitude!  He even cross out the tips with his own options. He said ' the tips is for the waitress you don't wanna pay her fine!  I'll cross it out!  ' 2 bottle of wine and a snack cost $161 in 45mins what more do u want? Manager!  Very rude ! Will not recommend any one to come here and will not come back for sure!  Is really upsetting!  We were celebrating one of our friend birthday too!!!!!!!,136,0,0,,
2453118,2016-11-25,HVyMej-lUN7Tcxolo7loKA,hourglass-tavern-new-york-3,5.0,"We ate here for our Thanksgiving meal. I think it was the best Thanksgiving fare I&#39;ve had. Everything was prepared excellently, the atmosphere and ambience was very nice, everyone was friendly and efficient. I&#39;ve already recommended it to my sister and her friends coming tomorrow night.",46,0,0,,
