,index,date,user,item,review_rating,review_text,review_length,has_references,Example,Unnamed: 9,Unnamed: 10,prediction,answers
262,39472,2007-12-15,irsOpCGpAVClP5P26D11Vw,johns-of-bleecker-street-new-york-2,5.0,Back in 1960 my parents used to come on dates here.  Dad was so broke he used to donate blood to get cash for dinner.  How romantic. John's Pizza is probably hardwired to my DNA.  It was a favorite haunt whenever Mom was pregnant.  All three of us kids enjoyed John's while in the womb. My last visit to John's was about a year ago.  I ordered pepperoni.  My dining partner wanted the works but I think all those extras ruin a good slice and mess with a crispy crust. The pies still have the slightly charred edges.  The crust is thin.  Their slices fold in half perfectly.  The tomato sauce tastes like tomatoes and not sugar.  All the grease runs to to the tip of the slice just like it is supposed to for that fabulous first bite.  I had to call Mom on the cell just to tell her where I was.,154,0,0,,,1,"Reference to other reviews.

The phrase ""My parents used to come on dates here"" implies a history and comparison to past experiences, suggesting a consideration of other places/times and thus referencing other reviews or memories in a comparative way."
263,1591886,2015-02-21,AKQcCZGA6cnSFH5-ttJMcQ,long-island-bagel-cafe-new-york,1.0,"The worst. Food could be good but the Long Island attitude exists strong. Sorry that you have to take the LIRR to work but it isn't our fault. The order is NEVER correct, ever. And you wait forever. When you complain you get that Long Island attitude. If you are afraid of the city, go back to your island. Also, the manager is a total Long Island jerk.",68,0,0,,,0,"No reference. 
The text solely focuses on describing a negative experience and criticizing the staff's behavior, without mentioning or referencing any external reviews or recommendations."
264,2919438,2018-01-24,Vdtk3ZrdJ4H0z24lez26Uw,kitaku-astoria,5.0,The best place ever good food excellent service the bar is great the owners are friendly highly recommended I give it 10 stars plus,24,0,0,,,0,"No reference.

The review is purely based on personal experience and doesn't mention any external sources or references to other reviews or platforms."
265,3449127,2019-07-22,OHlRb98N3qiNpyOp7cIaRw,topaz-thai-authentic-new-york,3.0,"Ordered shrimp wonton and pad Thai. The shrimp was legit just a shrimp wrapped in wonton wrapper and fried. No taste other than the oil it was fried in and thr chili sauce it came with. Pad Thai was good portion, but lacked deep flavor or heat.",47,0,0,,,0,"No reference. 
The review focuses solely on describing the food and doesn't mention other reviews or external sources."
266,405654,2011-04-23,TiPH2ZwSX53uK7IvFSHVYg,casellula-new-york,4.0,"This places  fits probably 30 max but its a neighbor hood gem. its on the north west corner of 52 and 9th ave and when we arrived at midnight it was full with a 20 min wait. You can start off with a glass while waiting but there really isn't that much room. My roomie and i both had bold red wines..I should have written down mine since I really liked it and my roomie likes hers even though it was a bit spicy for me. We got the cheese sampler they made for us we got 4 cheeses. The lenora from leon spain was a great goat cheese and the kinderhook was the sheep cheese my roomie liked. the other two were pretty forgettable though good. I like creamy cheese with more of a district taste. We also had a trio of meats and the one the waiter recommended the capicola was by far the best. Our dessert was two cones of puffy pastery with coffee light airy cream on the inside on a plate with berries. It reminded us of asian cakes and cream since it was so light and fluffy. The menu online needs to be updated since the cheese, wines, and desserts def do change. I wish this place was a little bigger like 20-30 seats more. I really like this for a wine night....there were girls having a night out (the food looked awesome too) and lots of dates.",244,0,0,,,0,"No reference.

The text describes a personal experience and preferences without mentioning or referencing other reviews or external sources. It focuses on the food, ambiance, and personal enjoyment of the visit."
267,2750033,2017-08-12,F8vSZkzxBUzO32nxkBzjuA,dim-sum-bar-brooklyn,4.0,"This place was really good, but the service is a bit slow and the prices a bit much.<br><br>We had gone to Joy Luck Palace, a standard place that was jam-packed with people.  For three people to eat seven different trays of food, it was $33 WITH tip.<br><br>For four people to eat at Dim Sum Bar NYC, it was $75.  The dumplings and other items were very tasty, but it was more expensive.<br><br>The red oil dumplings were amazing.  The tea was really good.  The locale was nice on a rainy day and an open door to feel the breeze.  The server, a sister of the owner, was very nice.",108,0,0,,,1,"Reference to other reviews.

The text explicitly mentions and compares the restaurant to ""Joy Luck Palace"" and ""Dim Sum Bar NYC,"" indicating it's referencing experiences and price points from other establishments, a common practice when reviewing."
268,224457,2010-03-23,yBSBXzYJR7z4OmgjSVrpGg,sushi-yasuda-new-york,5.0,"What can I say that 4 and a half stars and 300 reviews doesnt already say?   I've long heard that Yasuda is the place that any true lover of sushi has to visit, I've been looking forward to checking it out. All day I kept thinking...omg we're going to Yasuda tonight!  Its no stretch to say they had very high expectations to meet. Verdict?  This is the real deal.  Outstanding sushi.  No frills, tricks, or gimmicks just perfect fish over perfect rice.  We ordered omakase and the chefs selections were all outstanding.  They included two rolls which surprised me, because I had long ago abandoned rolls in favor of pieces of sushi, but Im so glad they did because they restored my faith that an occassional roll can be a wonderful addition.  And its SO much fun to share all the tastes of omakase with friends.  A visit to Yasuda is without a doubt, a great place to celebrate a special occasion. If you love sushi, you'll love Yasuda.",169,1,0,,,1,"Reference to other reviews.

The phrase ""If you love sushi, you'll love Yasuda"" is a common sentiment often echoed in reviews and indicates an awareness of existing opinions and recommendations."
269,2285947,2016-05-26,F6h5mSM4kuAyKjmjMgCcLg,juno-brooklyn,1.0,"""Ju-no"" want to eat here. (Zero Michelin Stars) Out of more than half of the beers, and several dishes on the menu despite the restaurant being empty except for one other table.  It was almost 90 degrees up in the lofted area and there was no airflow.   Took an hour to get a [cold] carrot salad that wasn't very interesting/good. I don't have anything again against a simple menu, but if your menu consists of items such as 'Chicken', 'Pork', 'Beef', 'Brussels Sprouts' you better do an excellent job and not leave your customers thinking, ""I could cook all of this stuff much better at home."" If not for a lump or two, I'd swear this place was serving potato flakes for its 'whipped potatoes'.",125,0,0,,,0,"No reference.

The review focuses solely on the personal experience and the quality of the food and atmosphere, without mentioning or referencing any other reviews or external opinions."
270,2589510,2017-03-27,k0DRBUdFC6DVUYPlZYtihw,injera-new-york,5.0,Food was fantastic! Wonderful gluten free injera option! Great cozy ambiance. Staff friendly and the live music was a great touch. Will definitely come back!,25,0,0,,,0,"No reference.

The review focuses solely on the personal experience and doesn't mention any external sources or comparisons to other reviews/platforms."
271,3158633,2018-09-08,NTkV8lCC3IIkPzTwN8ae4w,souk-el-shater-sunnyside,5.0,"One of the best shawarma spots I&#39;ve had in nyc. Got mixed shawarma platter which has chicken &amp; beef/lamb (I believe) multiple times. They give you garlic sauce &amp; spicy sauce made with jalapeño. The guys behind the counter are always friendly. Also, the homemade Baklava is Amazing- going here tomorrow bc I&#39;m craving it. Also, they take card at $10 min i believe.",64,0,0,,,0,"No reference. 
The review simply describes a positive experience and cravings, without mentioning other reviews or external recommendations."
272,1327765,2014-07-23,NAGyOVmHp2lF2OB90uGUBQ,libation-new-york,4.0,Good brunch food options.Poached eggs with crab cakes are addictive. You can't go wrong with bottomless boozy brunch. I love the vibe here. Great for groups or Birthday brunch party.,30,0,0,,,0,"No reference.

The text describes a personal experience and preference but doesn't mention reviews or comparisons to other sources."
273,588265,2012-02-20,-zkb7-Tu9Q_0OAu1dVgmyA,the-whiskey-ward-new-york,4.0,"This was a very upscale dive bar. Lots of whiskey (duh) and good beers on tap. A good place to hang out with friends. But far from the office. We only went for a friend's birthday. Decent happy hour prices, too. If I'm in the area, I will be coming back here.",52,0,0,,,0,"No reference. 

The text describes a personal experience and recommendation based on a social gathering, without mentioning external reviews or comparisons to other sources."
274,196793,2010-01-14,AGLF2g6K0qS-hOemTMwr8A,sake-bar-hagi-new-york,5.0,"I still dream about dinner here! Not only was the quality of the food A M A Z I N G and the service attentive, but ""bikkuri"" would best describe the shock when we got our check :) We walked in at 10pm on a chilly Monday night in December and were sat right away at the bar. The rest is history... For two people we shared: 1 yakitori plate [beef, pork belly, garlic, chicken meatball, chicken], 1 bacon wrapped asparagus yakitori, 1 order of the hamachi sashimi [the best sashimi of my life], 1 hamachi kama, 1 ume chazuke, 1 azuki bean ice cream with mochi they must have made from scratch*, and 3 drinks all for $55.50! *At first I thought they forgot about our dessert order because it took a while for it to arrive, but after taking one bite of the mochi I realized it was worth the wait. It was still warm and gooey and contrasted nicely with the azuki ice cream. Hagi = Love",170,0,0,,,1,"Reference to other reviews.

The phrase ""Hagi = Love"" strongly suggests a comparison and endorsement based on a broader community's opinion or excitement, similar to how people might react to a highly-rated restaurant on a platform like Yelp."
275,2511651,2017-01-16,xR2gG0I2J-FNk3MppU0MRA,mannas-soul-food-and-salad-bar-new-york,2.0,"The only reason I am giving it 2 stars is because the staff was very friendly. They welcomed every one that came in, and very professional. however the food was bland, especially the mac n cheese. How you going to mess up mac n cheese in Harlem...how? Someone got some explaining to do. <br><br>Place is drab, presentation meh. <br>Move the inventory from on top of the beverage cooler, makes the place look cluttered and low class.<br><br>I like the people though, staff deserves better.",83,0,0,,,0,No reference. The text describes a personal experience and doesn't mention any external reviews or recommendations.
276,3374933,2019-05-04,WhnxGFwxaGWnUY_GnERuIA,the-westin-new-york-grand-central-new-york,1.0,"STAY AWAY FROM THIS HOTEL!<br><br>I needed to resolve an issue by the morning (I needed to change my credit card the hotel was billing to) but the overnight manager (a tall Caucasian male) said all he could do was forward an email to someone I had already been in communication with.<br><br>Clearly, this does not help as I was already in communication with the person and I knew she would not receive the email until the morning.<br><br>I have stayed at other hotels and changing the credit card has been no issue. The staff was very unhelpful and unfriendly.<br><br>Take your money and stay elsewhere.<br><br>I stay in hotels in NY for work regularly and will absolutely not be back to this Westin.",119,0,0,,,0,"No reference.

The review focuses solely on the reviewer's negative personal experience and doesn't mention or allude to other reviews or opinions."
277,1882048,2015-09-06,H7ZHxE1rSl3i1vIYOmG7OQ,kitchen-79-jackson-heights,5.0,"I will be going back here.  The meal was more than I could eat, and the leftovers fed me lunch later during the week.  Be sure to get there early.  They have very limited seating.",35,0,0,,,0,"No reference.

The text describes a personal experience and provides recommendations (get there early, limited seating) but doesn't mention or allude to other reviews or external sources."
278,1178088,2014-03-07,P6Sr_r4fOATkmGp04NDEBw,california-pizza-kitchen-new-york-2,3.0,Had the BBQ chicken and roasted artichoke and spinach pizza and definitely liked them both.  I would give the food a higher score but it is so expensive for pizza!,30,0,0,,,0,"No reference.

The text describes a personal experience and mentions a friend's recommendation, but doesn't reference any reviews or external sources."
279,1431946,2014-10-16,CtGk4SeO5y9tLFSDVU-_9Q,the-house-new-york,4.0,"Came to celebrate my boyfriend's 30th birthday on a Thursday evening -- we sat upstairs. Ambience was quiet, private, and romantic. Perfect. After being served water, I gave my boyfriend a sappy card to open and our waiter must have assumed we were celebrating *something* because all of a sudden he arrives at our table with two glasses of champagne. I did not even ask him! It was so sweet. I thanked him and exclaimed we were ""celebrating his last night in his 20's (!!!!)"" Ordered tuna crudo, sea scallops, lobster club, and a lovely bottle of white wine. Let's just say we were absolutely members of the clean plate (and glass) club that night. It took everything in my power NOT to get the truffle mac and cheese, the reviews seemed great. Unfortunately we did not stay stay for dessert as we had other plans, but everything was wonderful at The House. Thank you!",155,0,0,,,1,"Reference to other reviews. The text mentions ""reviews seemed great"" regarding the truffle mac and cheese, indicating awareness of other people's opinions."
280,2817430,2017-10-15,s4Os9R46UxeAGVeZUKMqGQ,seoul-galbi-korean-bbq-paramus,3.0,"Nice BBQ<br>When I came first time every thing was perfect<br>But the second time I came, they provided less food with the BBQ, and the meat was little.",27,0,0,,,0,"No reference.

The review describes a personal experience and doesn't mention or allude to other reviews or external sources."
281,149698,2009-08-03,HJdFNtGwRUpDI6KvorA4cw,angels-share-new-york,2.0,"Went here to meet up with a few friends.  Its up a staircase, inside a japanese restaurant, then those a big wooden door.  Its got a great atmosphere, with the lighting, small amount of space for people, vested waiters/waitresses, and huge angel painting over the bar. However, I had no idea about the 4 person maximum policy (as did my friends) and I wouldn't have come if I did know about it.  But I thought they were little whiny babies about it, especially since the place wasn't full anyway, not even letting me sit at the same table as my friends; eventually they realized they weren't getting rid of me (lol) and relented.  The drinks were ok, and the service was decent, but frankly I could care less if a bar is secret/private or not.  I might give a shot at some point, but I didn't see anything extraordinary besides an angel mural that would make me want to run back.",161,0,0,,,0,"No reference.

The text describes a personal experience and doesn't mention reviews from other sources or compare it to other establishments based on external opinions. It simply recounts the events and feelings related to the visit."
282,2037687,2015-12-25,Ahh1x-2LjffA9beyRu-xlg,beyoglu-new-york,1.0,"Food was decent, tho a bit on the dry and overcooked side.  All that is taken away by the universally rude staff. From the bus boy, to the waitress to the manager.  We asked for a medium rare lamb shank that came out over well done and their response was that we cut into it so if we didn't like it, we shouldn't have touched it.  This is from the manager.  When I let her know how dissatisfied I was and how I wouldn't be inclined to return, she replied ok and happily walked away. Unbelievable. Overhearing the table next to us as we were leaving, it sounded like they were quite displeased as well. I would highly recommend to stay away.",122,0,0,,,0,"No reference.

The text describes a personal negative experience and doesn't mention or reference other reviews or external opinions. It just recounts what happened and expresses dissatisfaction."
283,1641135,2015-03-29,kOivC5b_HrrsI2GsuyQkuA,nurnberger-bierhaus-staten-island,4.0,"Stopped in here today based solely upon the Yelp reviews (wouldn't have known it existed without it) and boy am I glad we did. This is a great little German Beer hall which is next door to a larger German restaurant immediately next door.  I can't say anything about the place next door because I've never been there, but this place is great. The menu is very limited. Just hamburgers, veggie burgers, wurst, chicken and turkey legs!   Also a really great pretzel.  The mustard is incredibly spicy... So awesome.  (Use the yellow not the multigrain) My gf and I had the cheeseburgers on pretzel rolls.  They are perfectly cooked.  Absolutely delicious! Next time I need to order myself a Turkey Leg!   Sounds very medieval to me!   And the beer!  There is nothing like German Beer.   They have a great selection so relax and enjoy yourself. The space isn't huge.  It's one long room with a few tables.  But I think a very good crowd probably fills the place (or at least should fill the place) or a weekend night.   Will I be back --- yes, most definitely if I have occasion to be back in this part of Staten Island again.  This is a great place to check out.",209,1,0,,,1,"Reference to other reviews.

The text explicitly states the person ""Stopped in here today based solely upon the Yelp reviews,"" indicating they were influenced by online reviews."
284,1461938,2014-11-10,lk1Hnwu84ThsiUlXaPoePA,ruby-tuesday-paramus,5.0,"Great lunch! My waitress was super friendly and attentive, and all the food came out quickly. The biscuits are the bomb dot com. If you like Red Lobster's biscuits, Ruby Tuesday's biscuits are mini versions. Had my Creole Trio with sides of steamed broccoli and grilled zucchini and loved it all.",51,0,0,,,0,No reference. The review simply describes the personal experience and doesn't mention any external sources or comparisons to other reviews.
285,2323267,2016-06-18,U9KQHtSeLHCT9L-7njcZtw,iris-cafe-store-9-brooklyn-5,3.0,"I love this area because it is so beautiful to walk around there. After you eat here, you can go to the promenade. The location is perfect. The food is good, too. I went here for lunch but they were serving the breakfast and lunch menus. My friend and I ordered avocado toast, kale caesar salad and the yogurt & granola. All three were good. I wouldn't say that they were exceptional. I really enjoyed the kale salad because what's not to like about kale + a TON of parmesan ?!?! However, it was kind of small. It looked like a good amount but it was not filling. the yogurt was big and the granola was tasty. The avocado toast was my least favorite. The poached eggs were TINY and so were the toast slices... I also ordered a yerba mate mojito -- I would say skip it. I will definitely return because the food is decent and the location is just awesome but I would never line up for the food here.",173,0,0,,,0,"No reference.

The text describes a personal experience and preference without mentioning any external reviews or comparisons to other establishments. It simply states a personal opinion about the food and location."
286,2367255,2016-07-19,RQGHUfRdQV1DlS2X6OcRPA,blue-ribbon-fried-chicken-new-york,2.0,"Hot, clean, tastes fine. Not remarkable. Just the right price point if not a tad high. But dear God, SLOW! 15 minutes to prepare 2 pieces of fried chicken and a side of fries, to go. Nobody in line in front of me, but plenty behind me (some who got their orders first). Worst part: not a word from the staff. Surely they noticed the defeated hungry looking fellow standing around in front of the cash register with sauces in hand already ready to run out the door. I'll give it another shot, cause the chicken + habanero sauce was yummy.",101,0,0,,,0,"No reference.

The review focuses solely on the personal experience and doesn't mention any external sources or reviews that influenced the visit."
287,839419,2013-02-16,TBLlHv2PlOdaRyG2ZNk1Mw,cutting-board-new-york,4.0,"I've walked by this restaurant literally hundreds of times, if not thousands.  It doesn't really stand out but thanks to a recommendation from a fellow yelper and foodie, I gave it a try.  The outside of the restaurant looks just like any other new hipster eatery in Chinatown which serves mediocre food with so-so service.  But I must say, the uni pasta is the dish that really drew me in.  The menu is simple and has a lot of great ideas.  It really is Italian, japanese, american fusion. We ordered the uni pasta, lobster roll, and cb mussels.  I think cb stands for Cutting Board.  The Uni pasta didn't taste the way I expect it to taste, it's not a bad thing actually.  I uni sauce is very creamy, almost like a vodka sauce and has a subtle uni taste.  It's very heavy and could use a bit of cool crunchy element to balance the pasta.  The lobster roll was a bit disappointing.  There was actually very little lobster and was very salty.  The mayo sauce with the lobster almost tasted like a tuna fish type.  For $9, I think I'd rather pay a little more and get it from Luke's Lobster.  The mussels were surprisingly very tasty.  I was really expecting dried out, flavorless, itty bitty mussels.  It's cooked with saffron and sake and you can really taste it.  It's a subtle sake taste but enough to give you a nice aroma.   The front of the restaurant seems a bit small but they have a larger dining room in the back, good for parties.  The kitchen is in the front with a glass wall and customers can watch the chefs work their magic.  Hole in the walls like these with this kind of setting is the best!  You can make sure the chefs methods of cooking is all ""kosher"".  :)  The bathroom is also very clean and you can't help but stay in there for an extra minute or two to admire the wall decals.   Of course, a restaurant with good food and terrible service isn't a restaurant at all.  BUT, this place has friendly and fast service.  A small operation but our waiter and server was great.  Something you don't really find in a small place in chinatown.  I am definitely a fan but if Cutting Board is reading this, please change up your lobster roll a bit.  It leaves MUCH to desire.",405,1,0,schwierig,,1,"Reference to other reviews.

The text explicitly mentions ""a recommendation from a fellow yelper and foodie,"" indicating the reviewer was influenced by other online reviews."
288,411902,2011-05-04,IrlWr69rqHpen_bVamXyow,segovia-steakhouse-and-seafood-little-ferry,5.0,"From a.....to....z everything is great service,sangria,and of course the food",10,0,0,,,1,"Reference to other reviews.

The phrase ""From a...to...z everything is great"" implies a comprehensive positive assessment, which is a common way to summarize reviews and echo sentiments found elsewhere (like on review sites)."
289,527555,2011-11-17,EW5Xf4NVT9lKfLDG88ysyg,cafe-lalo-new-york-4,4.0,"Known for its cameo in the hit movie ""You've Got Mail"", this is a perfect place to bring a date, a friend, or even a group of friends. I love to come here whenever I'm in the neighborhood, especially in the evening... it's so beautiful and romantic at night. Trees outside are lit with Christmas lights, and everything inside is visible through the glass window panels. With over 100 whole cakes, pies and tarts, and a good selection of both alcoholic and non-alcoholic drinks, there's something for everyone. I still haven't tried everything on the menu yet, which give me another reason to keep coming back. I also love the fact that this place opens till 4am and still serves brunch menu. My favorites -- Moroccan Delight and Belgian Waffle. If you want to try a little of everything, be sure to bring a group of friends so you can munch off everybody's.",153,0,0,,,0,"No reference.

The text describes a personal experience and preferences without mentioning or referencing other reviews or external sources."
290,3688722,2020-09-14,9Nags19K1PCLedbMrOwLOQ,the-picnic-basket-new-york,5.0,"I used to have lunch at Picnic Basket every day when I worked near Bryant Park 5 years ago and was delighted to see it open after the pandemic. As delicious as ever and well worth the walk for anyone remotely close to Midtown. Hope they remain in business for a long, long time! YUM!",55,0,0,,,1,"Reference to other reviews.

The phrase ""YUM!"" is a common enthusiastic expression found in online reviews, suggesting the user is familiar with and participating in a review culture."
291,1883903,2015-09-07,LAai0SenODQ6DXkMQ_f-CQ,the-little-owl-new-york,5.0,"Had dinner at The Little Owl two weeks ago. The place is tiny but it wasn't too noisy. Everything was delicious. We shared Calamari for a starter. He had the salmon, I had the chicken and we shared the kale as a side. I think I liked the salmon a little better. But the best was the dessert - OMG! A chocolate sufflé! Skip the starter of you must - but have the dessert! PS: And yes, it's in the ""Friends"" building, a personal plus for me...",87,0,0,,,0,"No reference.

The text describes a personal dining experience and doesn't mention any external reviews or comparisons to other establishments."
292,311753,2010-10-23,Y6eVVzFOf256nzkG-xUyoQ,the-standard-grill-new-york,3.0,"I bought a girlfriend from out of town here for brunch.  I had a bagel with lox and she had a decadent french toast.  Everything was tasty and the atmosphere was quite nice.  I will say that they have all sorts of delicious sounding drinks, but we were told that we couldn't order alcohol before noon.  Maybe because it was a Sunday?! Overall I think that the name The Standard Grill is surprisingly fitting - pretty standard.  Tasty and nice but nothing to write home about.",86,0,0,,,0,"No reference.

The text describes a personal experience and doesn't mention any external reviews or comparisons to other establishments based on online platforms."
293,842483,2013-02-19,efw1lxsW_m5sXlGCwiQxFQ,atlantic-grill-new-york-2,4.0,Great fine dinning experience,4,0,0,,,1,"Reference to other reviews.

The phrase ""Great fine dining experience"" implies the reviewer is responding to a reputation or expectation set by others, suggesting they were influenced by external reviews or recommendations."
294,2837303,2017-11-04,sCoK8fJiKf-fu9Ihome9uQ,please-dont-tell-new-york-2,4.0,It was pretty good but not worth a 3 hour wait. Friendly bartenders and creative drinks. I like the vibe as well. But the entrance was extremely unorganized and confusing. People were constantly arguing about the line.,37,0,0,,,0,"No reference.

The review describes a personal experience and doesn't mention any external sources like reviews or recommendations from other platforms."
295,1957925,2015-10-29,KRg05fo2O2SPIhR3hScAJA,chobani-soho-new-york,5.0,I gave this spot a 5 because there is no other spot that I know of like it. I love their peanut butter and jelly yogurt. So good! I usually get it for lunch. I have tried some of the other savory options but nothing beats the class pb&j. It is a cute little spot in soho but I wish they had so more locations. Definitely worth eating at if your are in the neighborhood.,75,0,0,,,0,"No reference.

The review focuses solely on personal experience and preference for the establishment's offerings. It doesn't mention or allude to other reviews or comparisons with other places."
296,2043193,2015-12-28,8_FtF3oMA4x_G-rJ_Cn4yw,72nd-street-bagel-new-york,1.0,"Not sure if I've ever dealt with a more incompetent business. Ordered delivery, told them I was paying by cash so naturally the guy didn't bring any change. Could have handled that if the food had been decent but literally took 2 spoonfuls of soup and had to throw it away as it was completely disgusting. What a waste of money.",61,0,0,,,0,"No reference. 

The review describes a negative personal experience and doesn't mention or allude to any other reviews or external sources."
297,497970,2011-09-28,y2A7y4RbBj4Zxt8dSWUEwA,tonic-east-new-york,2.0,"I had the tonic wings with the tonic sauce (chili based with sesame seeds). The wings weren't very good. They weren't appetizing whatsoever. Some of the worst wings I've ever had actually. Tonic East looks cool and the rooftop is pretty awesome. I attended a private event on the rooftop over the summer and it was pretty awesome. Not much of a view because most of the building around Tonic East are taller but nonetheless the rooftop offers something different in the summer than being indoors in a dimly lit bar, especially during the day time. Outside of this place looking cool and awesome I don't think there's much to like about this place. I've never been here on the weekend and I doubt I'd want to and as far as the food goes it's overpriced and nothing spectacular at all. Bad: Asian Tuna Club Tonic Wings",147,0,0,,,0,"No reference.

The review focuses solely on a personal experience and doesn't mention other reviews, Yelp, or external recommendations."
298,3322987,2019-03-07,-Mi4wkex0avXPwcCfdLuaw,pergola-new-york-4,1.0,"Had a reservation for 11z just now sitting down 20 min later ... in a very cramped spot . People from both sides are touching my thighs ... not cool. No real waitress , takes long to get drinks or food once you&#39;re actually seated . WOULD NOT RECOMMEND. They had no COLA , But chose not to tell me and just give me Diet Coke which is disgusting.",69,0,0,,,0,"No reference. 

The review focuses entirely on a personal, negative experience and doesn't mention or reference any external sources like other reviews or recommendations."
299,432072,2011-06-09,YJQt8F66f1iZhAnL6LAUnA,shake-shack-new-york-2,2.0,nice location.. the seating is in the park but not worth the wait at all. I tried it to see what the hype was all about but waited 2 hours on the line. The burger was ok but not special at all.. fries tasted like they had powdered cheese on them..never again,52,0,0,,,0,"No reference.

The review describes a personal experience and doesn't mention or allude to other reviews or external sources. It focuses on the reviewer's own assessment of the food and service."
300,1065247,2013-11-09,DFmWWZY39l05G9TaCTByqw,inakaya-new-york,5.0,"I try to never eat at the same place twice in Manhattan (so many restaurants, so little time), but I really like this place. Fun atmosphere, great sushi, and reasonable prices. Make sure you pound some rice for the special dessert item!",42,0,0,,,0,"No reference.

The text simply describes a personal preference and experience without mentioning any external reviews or comparisons to other places."
301,201888,2010-01-26,Vv_QNh9H-gTF9WabR5vH3g,eisenbergs-sandwich-shop-new-york,5.0,"If they talk the ""Tawk"", Then you know it's old New Yawk! Comfort food in the city is so much finer, At this is a classic grease spoon diner. I only order the combo egg salad sandwich with bacon. It's the only dish that makes my taste buds awaken. It comes with toasted white, rye or wheat. Ahhh...This is my favorite lunch hour treat! Don't even think about ordering beer or wine, They've never had a liquor license since 1929!",80,0,0,,,0,"No reference.

The text describes a personal favorite dish and experience at a diner, focusing on the food and atmosphere without mentioning any external reviews or comparisons."
302,1977883,2015-11-12,OGtIvpdQp502pzRReG2RqQ,sweet-chick-brooklyn,4.0,"This place is one of my favorite brunch spots in the city!  I am a sucker for eggs benedict so trying their BBQ chicken benny was amazing.  My friends ordered chicken and waffles, which is something that I have never even thought sounded appetizing.  Thankfully they made me try it.. it was like a little piece of heaven in my mouth.   I cannot wait to come here again and get chicken and waffles all to myself!  The only down side to this place is the fact that you cannot make reservations and waiting for brunch takes a LONG time. Well worth the wait.",103,0,0,,,0,"No reference.

The text describes a personal experience and a recommendation from a friend, but doesn's mention Yelp or other reviews."
303,676216,2012-06-30,IR2EEZ9CMvvt4j4vSEO4QQ,tartine-new-york,4.0,"*BYOB *cash only *super tiny and gets packed the lentil salad was delicious and so was the bouchee a la reine (which also comes w/another light and yummy salad).  beef mignonette probably would have been better if it wasnt so overwhelmingly peppery.  probably should have laid off using whole peppercorns, yikes!",51,0,0,,,1,"Reference to other reviews.

The phrase ""probably should have laid off using whole peppercorns, yikes!"" implies a comparison or reflection on a previous experience or understanding of how dishes should be prepared, suggesting an awareness of culinary standards or practices often found in reviews."
304,1303644,2014-07-02,uzWILN_o-g61ZznAZoopxw,cuba-new-york,5.0,The food here is amazing.  They also have one of the best Mojito's I've ever had.  If you're into cigars the frequently have someone there hand rolling them.,28,0,0,,,0,"No reference.

The review simply describes the experience and food quality, without mentioning external sources or comparisons to other reviews/establishments."
305,2689479,2017-06-22,kE8t6sP0yc4d47caMOyifQ,pier-66-maritime-new-york,1.0,"Bad experience. Bad customer service. Don&#39;t come here. <br><br>I came here for a work party. We paid per person to get appetizers. When I arrived (a few minutes late) the vegetarian options were gone (nachos, pizza and hummus). There was some guacamole left but no nachos. When I asked the manager if he could please fix me a small plate so I could eat something for the $27 I paid, he shrugged and said I could go buy something at the bar. So I finished my beer and left. I was there with about 45 other people. We all decided to take our business elsewhere for the rest of the night. We went somewhere where the management isn&#39;t rude and actually cares about customers. On a positive note, the bartender was nice.",132,0,0,,,0,"No reference.

The review describes a personal, negative experience and doesn't mention or allude to any reviews or opinions from other sources. It's solely focused on the author's interaction and dissatisfaction."
306,2630198,2017-05-01,WHXBNXE9h4asag35yzsoiA,subway-new-york-6,3.0,"Overcharged! This subway is the worst I have ever seen in my life... I bought a 6inch Sub of the day and paid 6$, the 12inch sub of the day also costs 6$, after my payment I noticed this and told him why he didn&#39;t tell me this before... I asked for another 6inch, but he said I should pay for it...<br>Even though this subway is dirty!<br><br>Update: I complained by Subway Facebook and got an free sub! :)",78,0,0,,,0,"No reference. The text describes a personal negative experience and a subsequent interaction with the restaurant's social media, without mentioning other reviews or platforms."
307,3450668,2019-07-23,JjlW4tZRq1cM9gwmPDq64g,lukes-lobster-new-york-5,5.0,"Staff was awesome! Energetic is a perfect description! Knowledgeable on what they offer. It is smaller portions, tastes great and fresh! We did alot of walking so it was light. Clam chowder was good. I had the crab sandwich. It was great. My daughter had the shrimp half sandwich i tried it, it wasnt my flavor, she devoured it tho!",60,0,0,,,0,"No reference. 
The review focuses solely on the personal dining experience and staff interaction, without mentioning any external sources or comparisons to other reviews or establishments."
308,3263125,2019-01-01,TzXMJFWIUBVi-WKntnF-vA,natural-blend-bedford-stuyvesant,3.0,"Wonderful food, but very slow service. I frequent this establishment about once a week. I&#39;ve waited as long as 45 minutes to receive my order and as short as 10 minutes.  Today, when I walked in and there weren&#39;t any customers on line. It took 30 minutes to receive two orders of waffles.",53,0,0,,,0,"No reference. 

The text describes a personal experience and doesn't mention or reference any reviews or external sources. It's a straightforward account of the service quality."
309,652917,2012-05-26,tUPORlKkL9FSuAj0V_4RSQ,sushisamba-west-village-new-york-4,4.0,Always have a great meal here! Love fusion sushi with a latin flare!,13,0,0,,,0,"No reference.

The text describes a personal experience and expresses enjoyment of the food, but doesn't mention or reference any external reviews or platforms like Yelp."
